rule,n_total,n_active,active_rate,win,avg,sum,pf,annual_avg_sum,worst_year_sum,positive_year_rate
no_s_overheat_0.65_0.4_0.03,1513,1363,0.9008592200925314,0.6162876008804109,0.03855947969415733,52.55657082313644,3.1199024578845322,6.569571352892055,0.5712892810137735,1.0
no_s_overheat_0.55_0.4_0.03,1513,1344,0.8883013879709187,0.6175595238095238,0.038843354535011795,52.20546849505586,3.1288097069259946,6.525683561881982,0.12394028489371309,1.0
no_s_overheat_0.45_0.4_0.03,1513,1326,0.8764044943820225,0.6199095022624435,0.039308915272503485,52.12362165133962,3.1618100056542846,6.515452706417452,-0.206003207112779,0.875
no_line_overheat_0.45_0.3_0.03,1513,1314,0.8684732319894249,0.624048706240487,0.03925122887443908,51.57611474101296,3.1656728936734253,6.44701434262662,0.6411697331637329,1.0
no_line_overheat_0.55_0.3_0.03,1513,1320,0.8724388631857237,0.6227272727272727,0.03897695231327894,51.4495770535282,3.144453436688215,6.431197131691025,0.6411697331637329,1.0
no_line_overheat_0.65_0.3_0.03,1513,1339,0.8849966953073364,0.6213592233009708,0.03840006246210569,51.41768363675952,3.0989843268401276,6.427210454594939,0.7093046264878895,1.0
no_line_overheat_0.65_0.4_0.03,1513,1322,0.8737607402511567,0.6217851739788199,0.03883943336239321,51.34573090508382,3.1260199496685677,6.418216363135477,0.5712892810137735,1.0
no_line_overheat_0.65_0.4_-0.02,1513,1209,0.799074686054197,0.6393713813068652,0.04241373543632248,51.27820614251389,3.4522548065181815,6.409775767814235,0.6618608256916402,1.0
no_line_overheat_0.65_0.4_0.0,1513,1228,0.8116325181758096,0.6351791530944625,0.041481845949895436,50.9397068264716,3.3448507224818322,6.367463353308949,0.6618608256916402,1.0
no_line_overheat_0.65_0.3_-0.02,1513,1238,0.8182419035029742,0.6340872374798061,0.04112578682112931,50.91372408455808,3.342080650579526,6.36421551056976,0.760681255911519,1.0
no_line_overheat_0.55_0.4_0.03,1513,1283,0.8479841374752148,0.6243180046765393,0.03965215327222,50.87371264825826,3.193015114227123,6.359214081032281,0.12394028489371309,1.0
no_line_overheat_0.65_0.3_0.0,1513,1255,0.829477858559154,0.6310756972111554,0.040367037835250176,50.66063248323898,3.254920776576541,6.332579060404871,0.760681255911519,1.0
no_line_overheat_0.45_0.4_0.03,1513,1255,0.829477858559154,0.6262948207171315,0.04027387518452124,50.54371335657417,3.23653292139101,6.31796416957177,-0.206003207112779,0.875
need_dd60_le_-0.04,1513,1229,0.8122934567085262,0.6322213181448332,0.040745209054688945,50.07586192821272,3.2884230458875616,6.25948274102659,0.37412557231719107,1.0
no_line_overheat_0.55_0.4_0.0,1513,1078,0.712491738268341,0.6530612244897959,0.046376796822913506,49.99418697510076,3.834705461226425,6.249273371887595,0.4581666720479558,1.0
no_line_overheat_0.55_0.3_0.0,1513,1165,0.7699933906146729,0.6394849785407726,0.04265958158149829,49.69841254244551,3.4427809844149513,6.212301567805689,0.6632823032587838,1.0
no_line_overheat_0.45_0.3_0.0,1513,1120,0.7402511566424322,0.6473214285714286,0.044233960433533996,49.542035685558076,3.5604777963970236,6.19275446069476,0.6632823032587838,1.0
no_line_overheat_0.55_0.3_-0.02,1513,1105,0.7303370786516854,0.648868778280543,0.04441958688200451,49.08364350461498,3.65666747995154,6.135455438076873,0.7391716379901518,1.0
history_sym_win_ge_0.42,1513,1145,0.7567746199603437,0.6427947598253275,0.04281616948718609,49.02451406282808,3.830621491709275,6.128064257853509,1.036157792999636,1.0
no_line_overheat_0.55_0.4_-0.02,1513,1002,0.6622604097818903,0.6656686626746507,0.048850021667432596,48.94772171076745,4.187329919137046,6.118465213845932,0.6464041849169755,1.0
history_sym_win_ge_0.46,1513,1127,0.7448777263714474,0.642413487133984,0.043170691560278376,48.65336938843374,3.840202422502293,6.081671173554217,1.1457256942342038,1.0
no_line_overheat_0.45_0.4_0.0,1513,970,0.6411103767349636,0.6659793814432989,0.050041337383261116,48.54009726176328,4.17086374674884,6.06751215772041,-0.5346362306160225,0.875
no_line_overheat_0.45_0.3_-0.02,1513,1026,0.6781229345670853,0.6617933723196882,0.04691291646294689,48.132652290983515,3.8814717836326724,6.016581536372938,0.7848859237044374,1.0
history_line_win_ge_0.42,1513,1381,0.9127561136814276,0.6089790007241129,0.034606016348808645,47.79090857770474,2.8539909266572523,5.973863572213093,0.9376092296803633,1.0
need_dd60_le_-0.06,1513,972,0.6424322538003966,0.668724279835391,0.048436404990191625,47.08018565046626,4.212615900307633,5.885023206308283,0.5228904721524334,1.0
history_line_win_ge_0.5,1513,1034,0.6834104428288169,0.6692456479690522,0.04550982265403252,47.057156624269616,3.927733310645269,5.882144578033702,0.09082147900332749,1.0
history_sym_win_ge_0.5,1513,1090,0.7204230006609386,0.6394495412844037,0.04314944774360674,47.03289804053135,3.80350428537903,5.879112255066419,1.1457256942342038,1.0
history_line_win_ge_0.46,1513,1239,0.8189028420356906,0.6271186440677966,0.037812115992615185,46.84921171485022,3.1402273913436836,5.856151464356277,-0.13280847249028943,0.875
no_line_overheat_0.45_0.4_-0.02,1513,829,0.5479180436219432,0.6936067551266586,0.055681699582104456,46.16012895356458,4.993777860925729,5.770016119195573,-0.1755387299568831,0.875
rank_ge_25,1513,965,0.6378056840713814,0.6735751295336787,0.04502410316122015,43.44825955057745,3.9114775743247745,5.431032443822181,-0.27526386147097437,0.875
rank_ge_35,1513,964,0.637144745538665,0.6732365145228216,0.04506932036343143,43.44682483034789,3.911381433401824,5.430853103793487,-0.27526386147097437,0.875
rank_ge_45,1513,955,0.6311962987442168,0.6701570680628273,0.04511872608189844,43.088383408213005,3.8873621936658806,5.386047926026626,-0.27526386147097437,0.875
history_sym_win_ge_0.54,1513,977,0.6457369464639788,0.6335721596724667,0.04385526382259213,42.846592754672514,3.7503288282463076,5.355824094334064,0.7144715090474479,1.0
history_line_win_ge_0.54,1513,935,0.6179775280898876,0.66524064171123,0.0449834968359616,42.0595695416241,3.8676531712172744,5.2574461927030125,-0.3126269232222735,0.875
rank_ge_55,1513,841,0.5558493060145406,0.6694411414982164,0.04705563070320156,39.57378542139251,3.9610045923790973,4.946723177674063,-0.27526386147097437,0.875
need_dd60_le_-0.08,1513,695,0.4593522802379379,0.702158273381295,0.055834308360856094,38.80484431079498,4.9408330641563545,4.850605538849372,0.24219686499749668,1.0
cool_symbol_2,1513,921,0.6087243886318572,0.6232356134636265,0.03740831859251871,34.453061423709734,3.0476239915281123,4.306632677963718,0.6013234615863257,1.0
cool_line_symbol_2,1513,921,0.6087243886318572,0.6232356134636265,0.03740831859251871,34.453061423709734,3.0476239915281123,4.306632677963718,0.6013234615863257,1.0
need_dd60_le_-0.1,1513,429,0.2835426305353602,0.7645687645687645,0.07466977574011607,32.033333792509794,8.318389405135681,4.004166724063724,-0.28861857249158457,0.875
cool_symbol_3,1513,776,0.5128883013879709,0.6262886597938144,0.03777665402661346,29.314683524652047,3.051403201929367,3.6643354405815063,0.3829473774966674,1.0
cool_line_symbol_3,1513,776,0.5128883013879709,0.6262886597938144,0.03777665402661346,29.314683524652047,3.051403201929367,3.6643354405815063,0.3829473774966674,1.0
rank_ge_65,1513,525,0.34699272967614014,0.6971428571428572,0.05253312203357701,27.57988906762793,4.634694482991402,3.4474861334534914,-0.27526386147097437,0.875
cool_symbol_5,1513,671,0.4434897554527429,0.6229508196721312,0.037112978111377336,24.90280831273419,2.9879502703993963,3.112851039091774,0.5972416349001433,1.0
cool_line_symbol_5,1513,671,0.4434897554527429,0.6229508196721312,0.037112978111377336,24.90280831273419,2.9879502703993963,3.112851039091774,0.5972416349001433,1.0
cool_symbol_7,1513,566,0.37409120951751484,0.6289752650176679,0.03969748478231308,22.4687763867892,3.1928507663790704,2.80859704834865,0.5654889855508376,1.0
cool_line_symbol_7,1513,566,0.37409120951751484,0.6289752650176679,0.03969748478231308,22.4687763867892,3.1928507663790704,2.80859704834865,0.5654889855508376,1.0
cool_line_symbol_10,1513,490,0.3238598810310641,0.6204081632653061,0.037843379245573155,18.543255830330846,3.0083991166615065,2.3179069787913558,0.4800393615865745,1.0
cool_symbol_10,1513,489,0.32319894249834763,0.621676891615542,0.037697667830915244,18.434159569317554,2.9959392439703647,2.3042699461646943,0.4800393615865745,1.0
rank_ge_75,1513,235,0.1553205551883675,0.7574468085106383,0.06017304157439203,14.140664769982125,6.509625190932622,1.7675830962477657,-0.27526386147097437,0.875
