overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,meaningful_worst_year,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,selection_score
core_ge_50,core,50.0,,hold_60_greed_60,60,60.0,0.43478260869565216,180,180,0,100,0.5555555555555556,0.012465821590218732,0.004689717663894477,224.38478862393717,0.0,224.38478862393717,3,0.0,0.2907463354785705,0.4228519176413947
core_ge_50,core,50.0,,hold_90_greed_60,90,60.0,0.43478260869565216,180,180,0,100,0.5555555555555556,0.012465821590218732,0.004689717663894477,224.38478862393717,0.0,224.38478862393717,3,0.0,0.2907463354785705,0.4228519176413947
core_ge_50,core,50.0,,hold_120_greed_60,120,60.0,0.43478260869565216,180,180,0,100,0.5555555555555556,0.012465821590218732,0.004689717663894477,224.38478862393717,0.0,224.38478862393717,3,0.0,0.2907463354785705,0.4228519176413947
core_ge_55,core,55.0,,hold_20_greed_off,20,,0.4189189189189189,144,144,0,82,0.5694444444444444,0.016646316988574925,0.007095419339784748,239.7069646354789,0.0,239.7069646354789,3,0.0,0.31128080628840027,0.4228191748041317
core_ge_50,core,50.0,,hold_40_greed_60,40,60.0,0.43478260869565216,180,180,0,100,0.5555555555555556,0.011664633302880202,0.004689717663894477,209.96339945184363,0.0,209.96339945184363,3,0.0,0.2907463354785705,0.42265162056956
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_40_greed_70,40,70.0,0.6212121212121212,75,75,0,44,0.5866666666666667,0.030164459469978176,0.012865497076023358,226.2334460248363,0.0,226.2334460248363,3,0.0,0.26886528594355885,0.4225470435071613
core_ge_60,core,60.0,,hold_20_greed_60,20,60.0,0.43103448275862066,113,113,0,69,0.6106194690265486,0.015176370728955538,0.013043478260869712,171.49298923719758,0.0,171.49298923719758,3,0.0,0.34546122833645576,0.42145543467572316
enhanced_ge_45,enhanced,45.0,,hold_20_greed_60,20,60.0,0.46464646464646464,149,149,0,82,0.5503355704697986,0.008975908834869692,0.0031250000000000444,133.7410416395584,0.0,133.7410416395584,3,0.0,0.31506180264995054,0.42123712126192375
core_ge_45,core,45.0,,hold_60_greed_60,60,60.0,0.4444444444444444,207,207,0,113,0.5458937198067633,0.010362688356133272,0.003142183817753441,214.50764897195876,0.0,214.50764897195876,3,0.0,0.2808901638044399,0.4197329855547264
core_ge_45,core,45.0,,hold_90_greed_60,90,60.0,0.4444444444444444,207,207,0,113,0.5458937198067633,0.010362688356133272,0.003142183817753441,214.50764897195876,0.0,214.50764897195876,3,0.0,0.2808901638044399,0.4197329855547264
core_ge_45,core,45.0,,hold_120_greed_60,120,60.0,0.4444444444444444,207,207,0,113,0.5458937198067633,0.010362688356133272,0.003142183817753441,214.50764897195876,0.0,214.50764897195876,3,0.0,0.2808901638044399,0.4197329855547264
core_ge_45,core,45.0,,hold_40_greed_60,40,60.0,0.4444444444444444,207,207,0,113,0.5458937198067633,0.009666002888882377,0.003142183817753441,200.08625979986522,0.0,200.08625979986522,3,0.0,0.2808901638044399,0.41955881418791374
core_ge_50,core,50.0,,hold_40_greed_off,40,,0.4588235294117647,180,180,0,96,0.5333333333333333,0.017432951399078047,0.006517362742659238,313.79312518340487,0.0,313.79312518340487,3,0.0,0.2625130642246452,0.4188473887902292
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_120_greed_80,120,80.0,0.5714285714285714,86,86,0,47,0.5465116279069767,0.07126438911133863,0.03907410862290128,612.8737463575122,0.0,612.8737463575122,3,0.0,0.25421614885788835,0.41378223837031103
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_off,40,,0.6233766233766234,86,86,0,48,0.5581395348837209,0.02936734103799216,0.011223403144640876,252.5591329267326,0.0,252.5591329267326,3,0.0,0.2938625584151886,0.41374242486797025
baseline,baseline,0.0,,hold_20_greed_off,20,,0.48936170212765956,287,287,0,146,0.5087108013937283,0.009795416801075976,0.00146520146520146,281.1284621908805,0.0,281.1284621908805,3,0.0,0.24411092678914187,0.41067963607315067
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_40_greed_off,40,,0.6363636363636364,75,75,0,42,0.56,0.03078027291721438,0.010398613518197486,230.85204687910786,0.0,230.85204687910786,3,0.0,0.2999846950488383,0.409150838079942
core_ge_60,core,60.0,,hold_60_greed_60,60,60.0,0.39655172413793105,113,113,0,67,0.5929203539823009,0.017451369748025847,0.013043478260869712,197.20047815269209,0.0,197.20047815269209,3,0.0,0.3456670956922645,0.40798574372679874
core_ge_60,core,60.0,,hold_90_greed_60,90,60.0,0.39655172413793105,113,113,0,67,0.5929203539823009,0.017451369748025847,0.013043478260869712,197.20047815269209,0.0,197.20047815269209,3,0.0,0.3456670956922645,0.40798574372679874
core_ge_60,core,60.0,,hold_120_greed_60,120,60.0,0.39655172413793105,113,113,0,67,0.5929203539823009,0.017451369748025847,0.013043478260869712,197.20047815269209,0.0,197.20047815269209,3,0.0,0.3456670956922645,0.40798574372679874
core_ge_60,core,60.0,,hold_40_greed_60,40,60.0,0.39655172413793105,113,113,0,67,0.5929203539823009,0.016175140617752083,0.013043478260869712,182.77908898059854,0.0,182.77908898059854,3,0.0,0.3456670956922645,0.4076666864442303
core_ge_60,core,60.0,,hold_20_greed_80,20,80.0,0.39655172413793105,113,113,0,66,0.584070796460177,0.017120999340965008,0.007826086956521872,193.46729255290458,0.0,193.46729255290458,3,0.0,0.33768403153158344,0.40411701749682605
core_ge_60,core,60.0,,hold_20_greed_off,20,,0.39655172413793105,113,113,0,66,0.584070796460177,0.016980321724792795,0.007826086956521872,191.87763549015858,0.0,191.87763549015858,3,0.0,0.33768403153158344,0.404081848092783
core_ge_45,core,45.0,,hold_40_greed_off,40,,0.4166666666666667,207,207,0,106,0.5120772946859904,0.013113981939878915,0.003129890453834161,271.45942615549353,0.0,271.45942615549353,3,0.0,0.2549240721840038,0.4014232170532446
core_ge_40,core,40.0,,hold_40_greed_off,40,,0.4074074074074074,229,229,0,118,0.5152838427947598,0.012534611658611411,0.003129890453834161,287.04260698220133,0.0,287.04260698220133,3,0.0,0.2598143817896612,0.401101534879971
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_80,60,80.0,0.5757575757575758,75,75,0,41,0.5466666666666666,0.04549255126546849,0.03072033898305082,341.19413449101364,0.0,341.19413449101364,3,0.0,0.25543774982629885,0.40063508752723287
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_80,60,80.0,0.5584415584415584,86,86,0,46,0.5348837209302325,0.03926300105286889,0.013690915718732155,337.66180905467246,0.0,337.66180905467246,3,0.0,0.25061532939452014,0.398307951476339
baseline,baseline,0.0,,hold_40_greed_off,40,,0.3546099290780142,287,287,0,146,0.5087108013937283,0.011166290858956122,0.0027002700270029045,320.4725476520407,0.0,320.4725476520407,3,0.0,0.27610951285791624,0.38824970174467205
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_off,60,,0.5584415584415584,86,86,0,43,0.5,0.0334730440081056,-0.005719553991425652,287.86817846970814,0.0,287.86817846970814,3,0.0,0.2632518752469397,0.37840767808183834
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_off,60,,0.5757575757575758,75,75,0,38,0.5066666666666667,0.03885340052080658,0.0038699690402475007,291.4005039060493,0.0,291.4005039060493,3,0.0,0.2714147240918061,0.37769714189982684
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_60,20,60.0,0.5324675324675324,86,86,0,44,0.5116279069767442,0.0005662110475429837,0.0011438389788904768,4.86941500886966,0.0,4.86941500886966,3,0.0,0.24371563889924233,0.3736617183417817
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_60,20,60.0,0.5454545454545454,75,75,0,39,0.52,0.0037241109312793844,0.0014285714285713347,27.930831984595383,0.0,27.930831984595383,3,0.0,0.2471137337924256,0.37298011084760757
enhanced_ge_40,enhanced,40.0,,hold_60_greed_off,60,,0.33783783783783783,194,194,0,91,0.4690721649484536,0.02300549782614023,-0.01250885767993154,446.3066578271205,0.0,446.3066578271205,3,0.0,0.2317905745024744,0.3724198866462396
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_80,20,80.0,0.5194805194805194,86,86,0,43,0.5,0.006321183603661799,0.0007142857142856673,54.362178991491476,0.0,54.362178991491476,3,0.0,0.24042543329111446,0.36760167249303755
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_off,20,,0.5194805194805194,86,86,0,43,0.5,0.005803409230660062,0.0007142857142856673,49.90931938367653,0.0,49.90931938367653,3,0.0,0.24042543329111446,0.3674722288997871
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_70,20,70.0,0.5194805194805194,86,86,0,43,0.5,0.003579714055893884,0.0007142857142856673,30.7855408806874,0.0,30.7855408806874,3,0.0,0.24042543329111446,0.3669163051060956
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_80,20,80.0,0.5303030303030303,75,75,0,38,0.5066666666666667,0.009006621825290403,0.0014285714285713347,67.54966368967801,0.0,67.54966368967801,3,0.0,0.24315965893354993,0.3656776706204265
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_off,20,,0.5303030303030303,75,75,0,38,0.5066666666666667,0.008412907210915078,0.0014285714285713347,63.09680408186308,0.0,63.09680408186308,3,0.0,0.24315965893354993,0.3655292419668327
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_70,20,70.0,0.5303030303030303,75,75,0,38,0.5066666666666667,0.006869443753259058,0.0014285714285713347,51.520828149442934,0.0,51.520828149442934,3,0.0,0.24315965893354993,0.36514337610241865
enhanced_ge_45,enhanced,45.0,,hold_60_greed_off,60,,0.3191489361702128,149,149,0,68,0.4563758389261745,0.023944661664220324,-0.012851405622489986,356.77545879688284,0.0,356.77545879688284,3,0.0,0.21989994694105994,0.36378776288272274
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_60,60,60.0,0.4935064935064935,86,86,0,41,0.47674418604651164,0.011255907900838483,-0.0035312413175685453,96.80080794721096,0.0,96.80080794721096,3,0.0,0.23418673099322923,0.3538104388783145
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_90_greed_60,90,60.0,0.4935064935064935,86,86,0,41,0.47674418604651164,0.011255907900838483,-0.0035312413175685453,96.80080794721096,0.0,96.80080794721096,3,0.0,0.23418673099322923,0.3538104388783145
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_120_greed_60,120,60.0,0.4935064935064935,86,86,0,41,0.47674418604651164,0.011255907900838483,-0.0035312413175685453,96.80080794721096,0.0,96.80080794721096,3,0.0,0.23418673099322923,0.3538104388783145
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_60,40,60.0,0.4935064935064935,86,86,0,41,0.47674418604651164,0.004880351609889308,-0.0035312413175685453,41.97102384504805,0.0,41.97102384504805,3,0.0,0.23418673099322923,0.3522165498055772
core_ge_55,core,55.0,,hold_60_greed_off,60,,0.373134328358209,144,144,0,62,0.4305555555555556,0.0045027267106405216,-0.019631823698540385,64.83926463322351,0.0,64.83926463322351,3,0.0,0.21221690309692698,0.3513962564614151
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_60,60,60.0,0.5,75,75,0,36,0.48,0.0165810776427773,-0.002586206896551646,124.35808232082974,0.0,124.35808232082974,3,0.0,0.23570226039551584,0.35028908857905305
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_90_greed_60,90,60.0,0.5,75,75,0,36,0.48,0.0165810776427773,-0.002586206896551646,124.35808232082974,0.0,124.35808232082974,3,0.0,0.23570226039551584,0.35028908857905305
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_120_greed_60,120,60.0,0.5,75,75,0,36,0.48,0.0165810776427773,-0.002586206896551646,124.35808232082974,0.0,124.35808232082974,3,0.0,0.23570226039551584,0.35028908857905305
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_40_greed_60,40,60.0,0.5,75,75,0,36,0.48,0.009270439762488912,-0.002586206896551646,69.52829821866683,0.0,69.52829821866683,3,0.0,0.23570226039551584,0.3484614291089809
enhanced_ge_45,enhanced,45.0,,hold_120_greed_off,120,,0.2127659574468085,149,149,0,68,0.4563758389261745,0.01766757288049404,-0.02462686567164185,263.2468359193612,0.0,263.2468359193612,3,0.2127659574468085,0.19458236636419646,0.3482864503244296
core_ge_60,core,60.0,,hold_60_greed_off,60,,0.38461538461538464,113,113,0,51,0.45132743362831856,0.006122428791143942,-0.015342960288808771,69.18344533992654,0.0,69.18344533992654,3,0.0,0.22510763922494909,0.34221135389959045
enhanced_ge_45,enhanced,45.0,,hold_90_greed_off,90,,0.1276595744680851,149,149,0,71,0.47651006711409394,0.019969795458357562,-0.001427551748750866,297.5499523295276,0.0,297.5499523295276,3,0.1276595744680851,0.24725756738783536,0.3419491465341556
enhanced_ge_40,enhanced,40.0,,hold_90_greed_off,90,,0.14864864864864866,194,194,0,89,0.4587628865979381,0.013786443527610225,-0.008788317828275105,267.45700443563834,0.0,267.45700443563834,3,0.14864864864864866,0.2402683053758015,0.3359038870481048
core_ge_50,core,50.0,,hold_60_greed_off,60,,0.3058823529411765,180,180,0,74,0.4111111111111111,0.002447803583173765,-0.026607356557646566,44.06046449712777,0.0,44.06046449712777,3,0.0,0.21405344152482567,0.33492558407053935
enhanced_ge_40,enhanced,40.0,,hold_120_greed_off,120,,0.1891891891891892,194,194,0,85,0.4381443298969072,0.009282728947763183,-0.029609821340757403,180.08494158660574,0.0,180.08494158660574,3,0.1891891891891892,0.20932317625705094,0.33302537146320876
core_ge_45,core,45.0,,hold_60_greed_off,60,,0.28125,207,207,0,84,0.4057971014492754,9.205772081055126e-05,-0.028046421663443066,1.9055948207784112,0.0,1.9055948207784112,3,0.0,0.21561975028896968,0.32785948513172275
core_ge_40,core,40.0,,hold_60_greed_off,60,,0.25925925925925924,229,229,0,93,0.40611353711790393,0.0013527568327021426,-0.02927580893682591,30.978131468879067,0.0,30.978131468879067,3,0.0,0.22501159538352045,0.3242829190253348
baseline,baseline,0.0,,hold_60_greed_off,60,,0.2127659574468085,287,287,0,115,0.40069686411149824,0.007054292692056253,-0.0349544072948329,202.45820026201446,0.0,202.45820026201446,3,0.0,0.2477549378053012,0.31420650382136034
core_ge_55,core,55.0,,hold_90_greed_off,90,,0.16417910447761194,144,144,0,57,0.3958333333333333,-0.008415130499192033,-0.035508594719121045,-121.17787918836527,0.0,-121.17787918836527,3,0.16417910447761194,0.22184720163514535,0.2986919735826988
core_ge_45,core,45.0,,hold_90_greed_off,90,,0.125,207,207,0,81,0.391304347826087,-0.007892439997483396,-0.041213063763608004,-163.37350794790632,0.0,-163.37350794790632,3,0.125,0.2451616085291519,0.2928161352313405
core_ge_50,core,50.0,,hold_90_greed_off,90,,0.12941176470588237,180,180,0,70,0.3888888888888889,-0.008731801309299994,-0.040887343114253294,-157.1724235673999,0.0,-157.1724235673999,3,0.12941176470588237,0.24292472162383777,0.29223928109309477
core_ge_40,core,40.0,,hold_90_greed_off,90,,0.1111111111111111,229,229,0,89,0.388646288209607,-0.007962913256507722,-0.04182804027885345,-182.35071357402683,0.0,-182.35071357402683,3,0.1111111111111111,0.2548832014157419,0.28860842634408385
core_ge_60,core,60.0,,hold_90_greed_off,90,,0.15384615384615385,113,113,0,47,0.415929203539823,-0.004657478401144018,-0.02219140083217752,-52.6295059329274,0.0,-52.6295059329274,3,0.15384615384615385,0.23526552058553815,0.2863892469330388
core_ge_55,core,55.0,,hold_120_greed_off,120,,0.19402985074626866,144,144,0,51,0.3541666666666667,-0.021961600902800745,-0.06586139335672297,-316.2470530003307,0.0,-316.2470530003307,3,0.19402985074626866,0.19475949295979866,0.28111665128278956
baseline,baseline,0.0,,hold_90_greed_off,90,,0.0851063829787234,287,287,0,109,0.3797909407665505,-0.012125585658620557,-0.049275362318840554,-348.00430840241,0.0,-348.00430840241,3,0.0851063829787234,0.24532307000969503,0.28000418581465303
core_ge_40,core,40.0,,hold_120_greed_off,120,,0.12962962962962962,229,229,0,84,0.36681222707423583,-0.02367628842862811,-0.06588235294117639,-542.1870050155837,0.0,-542.1870050155837,3,0.12962962962962962,0.23477383969954382,0.2781495786984418
core_ge_45,core,45.0,,hold_120_greed_off,120,,0.14583333333333334,207,207,0,74,0.357487922705314,-0.025774850191638988,-0.06588235294117639,-533.5393989669271,0.0,-533.5393989669271,3,0.14583333333333334,0.22138742807338183,0.27646425455887674
core_ge_50,core,50.0,,hold_120_greed_off,120,,0.16470588235294117,180,180,0,63,0.35,-0.026121357094649328,-0.0666490416391275,-470.1844277036879,0.0,-470.1844277036879,3,0.16470588235294117,0.20977942414279013,0.27639318914785566
baseline,baseline,0.0,,hold_120_greed_off,120,,0.09929078014184398,287,287,0,104,0.3623693379790941,-0.026276697449994602,-0.06588235294117639,-754.141216814845,0.0,-754.141216814845,3,0.09929078014184398,0.2225471651090136,0.2717053384396039
core_ge_60,core,60.0,,hold_120_greed_off,120,,0.17307692307692307,113,113,0,40,0.35398230088495575,-0.013288656295885813,-0.06421299921691448,-150.1618161435097,0.0,-150.1618161435097,3,0.17307692307692307,0.2050168857489057,0.25856250730346575
