test_year,rule,buy_combo,sell_combo,symbol,name,entry_date,exit_date,entry_close,exit_close,hold_days,status,return_rate,pnl_cny,mark_close,unrealized_return,unrealized_pnl_cny,signal_date,fear_core,fear_qvix,fear_north,fear_enhanced,fear_change3,fear_peak5,greed_enhanced,regime,symbol_fear,buy_quality,exit_reason,exit_key,max_hold,greed_threshold,mark_date,overlay
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-03-24,2021-05-25,0.982,1.141,89.0,closed,0.16191446028513234,16.191446028513234,1.79,,,2021-03-23,66.34542705971276,40.74074074074074,6.613756613756613,58.66402116402115,0.29100529100528405,68.25396825396825,41.33597883597885,中性,87.20238095238095,72.93320105820105,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-03-26,2021-05-27,1.024,1.151,87.0,closed,0.1240234375,12.40234375,1.79,,,2021-03-25,71.86318972033258,41.4021164021164,12.3015873015873,62.72486772486772,6.388888888888893,68.25396825396825,37.27513227513228,恐惧,82.10978835978835,72.41732804232804,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-03-29,2021-05-28,1.021,1.168,86.0,closed,0.14397649363369247,14.397649363369247,1.79,,,2021-03-26,63.3219954648526,30.555555555555557,30.423280423280424,53.49206349206348,-5.171957671957671,66.49470899470899,46.50793650793652,中性,79.33201058201058,66.41203703703704,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-03-30,2021-05-31,1.038,1.198,85.0,closed,0.15414258188824648,15.414258188824647,1.79,,,2021-03-29,65.87301587301587,31.349206349206348,8.201058201058201,55.51587301587301,-10.978835978835974,66.49470899470899,44.48412698412699,中性,79.76190476190476,67.63888888888889,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-03-31,2021-06-01,1.01,1.199,84.0,closed,0.18712871287128707,18.712871287128706,1.79,,,2021-03-30,60.60090702947847,30.82010582010582,95.23809523809523,51.66666666666667,-11.05820105820105,66.49470899470899,48.33333333333333,中性,75.89285714285714,63.779761904761905,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-01,2021-06-02,1.02,1.182,83.0,closed,0.15882352941176459,15.882352941176459,1.79,,,2021-03-31,63.39758125472412,28.04232804232804,20.634920634920633,52.7910052910053,-0.7010582010581814,62.72486772486772,47.2089947089947,中性,88.16137566137567,70.47619047619048,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-02,2021-06-03,1.03,1.184,82.0,closed,0.149514563106796,14.9514563106796,1.79,,,2021-04-01,50.11337868480725,22.75132275132275,,41.9047619047619,-13.611111111111114,55.51587301587301,58.0952380952381,中性,77.64550264550265,59.77513227513227,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-06,2021-06-04,1.033,1.179,81.0,closed,0.14133591481122965,14.133591481122965,1.79,,,2021-04-02,56.273620559334844,24.206349206349206,,46.653439153439145,-5.013227513227527,55.51587301587301,53.346560846560855,中性,75.760582010582,61.20701058201057,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-07,2021-06-07,1.047,1.174,80.0,closed,0.12129894937917851,12.12989493791785,1.79,,,2021-04-06,53.760393046107325,26.322751322751326,,45.529100529100525,-7.261904761904773,52.7910052910053,54.470899470899475,中性,74.47089947089947,60.0,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-08,2021-06-08,1.061,1.146,79.0,closed,0.08011310084825629,8.01131008482563,1.79,,,2021-04-07,47.52456538170823,21.296296296296298,97.61904761904762,39.656084656084644,-2.2486772486772537,52.7910052910053,60.343915343915356,贪婪,72.15608465608466,55.90608465608465,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-09,2021-06-09,1.057,1.15,78.0,closed,0.08798486281929985,8.798486281929986,1.79,,,2021-04-08,43.31065759637188,18.51851851851852,86.90476190476191,35.87301587301587,-10.780423280423271,46.653439153439145,64.12698412698413,贪婪,70.46957671957672,53.1712962962963,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-04-12,2021-06-10,1.013,1.159,77.0,closed,0.14412635735439294,14.412635735439295,1.79,,,2021-04-09,52.53212396069538,17.989417989417987,81.74603174603175,42.169312169312164,-3.359788359788361,46.653439153439145,57.830687830687836,中性,69.37830687830687,55.77380952380952,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-11,2021-12-06,1.388,1.438,927.0,closed,0.036023054755043304,3.6023054755043304,1.79,,,2021-10-08,61.99924414210127,34.25925925925926,53.57142857142857,53.67724867724866,-8.346560846560855,70.5026455026455,46.32275132275134,中性,80.58862433862433,67.13293650793649,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-12,2021-12-07,1.346,1.422,926.0,closed,0.056463595839524316,5.646359583952432,1.79,,,2021-10-11,67.00680272108843,29.100529100529098,83.86243386243386,55.634920634920626,-14.867724867724881,70.5026455026455,44.365079365079374,中性,76.65343915343915,66.14417989417989,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-13,2021-12-08,1.365,1.446,925.0,closed,0.05934065934065935,5.934065934065935,1.79,,,2021-10-12,79.78080120937264,27.513227513227513,61.37566137566137,64.1005291005291,-0.330687830687836,70.5026455026455,35.8994708994709,恐惧,88.78968253968253,76.44510582010582,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-14,2021-12-09,1.401,1.445,924.0,closed,0.03140613847251972,3.140613847251972,1.79,,,2021-10-13,67.61148904006048,29.4973544973545,,56.17724867724868,2.500000000000014,64.43121693121694,43.82275132275132,中性,78.83597883597884,67.50661375661376,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-15,2021-12-10,1.412,1.459,923.0,closed,0.03328611898017009,3.3286118980170087,1.79,,,2021-10-14,69.55782312925172,25.793650793650798,,56.42857142857144,0.7936507936508121,64.1005291005291,43.57142857142856,中性,75.66137566137566,66.04497354497354,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-18,2021-12-13,1.452,1.46,922.0,closed,0.005509641873278293,0.5509641873278293,1.79,,,2021-10-15,66.34542705971278,21.825396825396826,76.32275132275133,52.98941798941799,-11.111111111111114,64.1005291005291,47.01058201058201,中性,76.1574074074074,64.5734126984127,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-09,2022-01-05,1.394,1.284,906.0,closed,-0.07890961262553797,-7.890961262553797,1.79,,,2021-11-08,55.87679516250945,39.285714285714285,69.57671957671958,50.8994708994709,-5.6084656084656,64.25925925925925,49.1005291005291,中性,71.82539682539682,61.36243386243386,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-10,2022-01-06,1.367,1.301,905.0,closed,-0.04828090709583033,-4.828090709583033,1.79,,,2021-11-09,47.14663643235072,39.41798941798942,72.08994708994709,44.82804232804232,1.415343915343911,56.5079365079365,55.17195767195768,中性,70.33730158730158,57.58267195767195,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-11,2022-01-07,1.376,1.27,904.0,closed,-0.07703488372093015,-7.703488372093014,1.79,,,2021-11-10,58.7679516250945,20.8994708994709,82.4074074074074,47.40740740740742,-6.904761904761898,54.31216931216932,52.59259259259258,中性,80.78703703703704,64.09722222222223,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-12,2022-01-10,1.377,1.282,903.0,closed,-0.06899055918663755,-6.899055918663755,1.79,,,2021-11-11,51.03930461073319,31.084656084656086,99.20634920634922,45.05291005291005,-5.846560846560848,54.31216931216932,54.94708994708995,中性,71.42857142857143,58.24074074074074,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-15,2022-01-11,1.344,1.278,902.0,closed,-0.049107142857142905,-4.91071428571429,1.79,,,2021-11-12,35.73318216175359,27.380952380952383,5.291005291005291,33.22751322751323,-11.600529100529094,50.8994708994709,66.77248677248677,贪婪,71.32936507936508,52.27843915343915,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-02,2021-04-07,0.644,0.691,98.0,closed,0.07298136645962727,7.298136645962727,1.673,,,2021-02-01,64.45578231292518,73.28042328042328,31.746031746031743,67.10317460317461,13.664021164021179,72.5925925925926,32.89682539682539,恐惧,49.702380952380956,58.402777777777786,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-03,2021-04-08,0.645,0.689,97.0,closed,0.06821705426356584,6.8217054263565835,1.673,,,2021-02-02,59.16477702191988,61.24338624338625,21.03174603174603,59.78835978835979,-10.582010582010575,72.5925925925926,40.21164021164021,中性,50.52910052910053,55.158730158730165,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-04,2021-04-09,0.647,0.697,96.0,closed,0.07727975270479126,7.727975270479126,1.673,,,2021-02-03,66.83673469387755,49.735449735449734,23.41269841269841,61.706349206349195,-10.8862433862434,72.5925925925926,38.293650793650805,恐惧,49.04100529100529,55.37367724867724,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-05,2021-04-12,0.633,0.69,95.0,closed,0.09004739336492884,9.004739336492884,1.673,,,2021-02-04,70.25699168556311,59.39153439153439,21.825396825396826,66.99735449735448,-0.10582010582012913,72.5925925925926,33.00264550264552,恐惧,45.63492063492063,56.316137566137556,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-09,2021-04-14,0.661,0.688,93.0,closed,0.0408472012102874,4.08472012102874,1.673,,,2021-02-08,53.94935752078609,67.46031746031747,4.497354497354497,58.0026455026455,-3.7037037037036953,68.95502645502646,41.9973544973545,中性,48.478835978835974,53.24074074074073,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-10,2021-04-15,0.662,0.693,92.0,closed,0.04682779456193331,4.682779456193331,1.673,,,2021-02-09,49.811035525321245,64.41798941798942,4.894179894179894,54.1931216931217,-12.804232804232782,68.95502645502646,45.8068783068783,中性,42.26190476190476,48.22751322751323,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-18,2021-04-16,0.7,0.704,91.0,closed,0.005714285714285783,0.5714285714285783,1.673,,,2021-02-10,43.85865457294028,73.01587301587301,31.216931216931215,52.6058201058201,-16.349206349206355,68.95502645502646,47.3941798941799,中性,41.005291005291,46.80555555555555,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-26,2021-12-21,0.982,0.925,556.0,closed,-0.05804480651731159,-5.804480651731159,1.673,,,2021-10-25,47.14663643235072,31.349206349206348,2.2486772486772484,42.407407407407405,0.3835978835978793,48.703703703703695,57.592592592592595,中性,63.45899470899471,52.93320105820106,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-27,2021-12-22,0.951,0.928,555.0,closed,-0.024185068349106165,-2.4185068349106165,1.673,,,2021-10-26,58.18216175359032,28.968253968253972,54.761904761904766,49.41798941798941,0.7142857142857153,49.41798941798941,50.58201058201059,中性,65.74074074074075,57.579365079365076,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-28,2021-12-23,0.9,0.95,554.0,closed,0.05555555555555558,5.555555555555558,1.673,,,2021-10-27,58.48450491307634,25.66137566137566,55.158730158730165,48.63756613756613,1.32275132275133,49.41798941798941,51.36243386243387,中性,79.62962962962963,64.13359788359789,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-29,2021-12-24,0.892,0.933,553.0,closed,0.04596412556053808,4.596412556053808,1.673,,,2021-10-28,69.67120181405896,34.78835978835979,85.97883597883597,59.20634920634921,16.798941798941804,59.20634920634921,40.79365079365079,中性,86.739417989418,72.97288359788361,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-01,2021-12-27,0.892,0.936,552.0,closed,0.04932735426008983,4.932735426008983,1.673,,,2021-10-29,60.54421768707483,30.82010582010582,8.333333333333332,51.62698412698413,2.208994708994716,59.20634920634921,48.37301587301587,中性,80.75396825396825,66.19047619047619,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-02,2021-12-28,0.87,0.917,551.0,closed,0.05402298850574727,5.402298850574727,1.673,,,2021-11-01,61.375661375661366,36.37566137566138,17.857142857142858,53.875661375661366,5.238095238095234,59.20634920634921,46.124338624338634,中性,75.76058201058201,64.8181216931217,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-03,2021-12-29,0.892,0.909,550.0,closed,0.01905829596412567,1.905829596412567,1.673,,,2021-11-02,71.90098261526832,46.42857142857143,56.481481481481474,64.25925925925925,5.052910052910043,64.25925925925925,35.74074074074075,恐惧,86.1111111111111,75.18518518518518,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-04,2021-12-30,0.883,0.903,549.0,closed,0.022650056625141524,2.2650056625141524,1.673,,,2021-11-03,59.24036281179138,50.132275132275126,38.75661375661375,56.5079365079365,4.8809523809523725,64.25925925925925,43.4920634920635,中性,75.46296296296296,65.98544973544973,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-05,2021-12-31,0.855,0.905,548.0,closed,0.0584795321637428,5.84795321637428,1.673,,,2021-11-04,46.03174603174603,37.301587301587304,56.34920634920635,43.41269841269841,-10.462962962962955,64.25925925925925,56.58730158730159,中性,81.64682539682539,62.5297619047619,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-08,2022-01-04,0.864,0.914,547.0,closed,0.05787037037037046,5.787037037037046,1.673,,,2021-11-05,64.4368858654573,30.687830687830687,50.132275132275126,54.31216931216932,-9.947089947089935,64.25925925925925,45.68783068783068,中性,88.39285714285714,71.35251322751323,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-09,2022-01-05,0.856,0.912,546.0,closed,0.06542056074766367,6.542056074766367,1.673,,,2021-11-08,55.87679516250945,39.285714285714285,69.57671957671958,50.8994708994709,-5.6084656084656,64.25925925925925,49.1005291005291,中性,78.67063492063492,64.78505291005291,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-10,2022-01-06,0.843,0.909,545.0,closed,0.07829181494661919,7.829181494661919,1.673,,,2021-11-09,47.14663643235072,39.41798941798942,72.08994708994709,44.82804232804232,1.415343915343911,56.5079365079365,55.17195767195768,中性,84.32539682539682,64.57671957671957,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-12,2022-01-10,0.841,0.928,543.0,closed,0.10344827586206895,10.344827586206895,1.673,,,2021-11-11,51.03930461073319,31.084656084656086,99.20634920634922,45.05291005291005,-5.846560846560848,54.31216931216932,54.94708994708995,中性,79.56349206349208,62.308201058201064,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-22,2022-01-18,0.86,0.928,537.0,closed,0.07906976744186056,7.906976744186056,1.673,,,2021-11-19,37.452758881330304,22.08994708994709,91.93121693121694,32.84391534391534,-14.867724867724874,47.711640211640216,67.15608465608466,贪婪,74.86772486772487,53.85582010582011,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-04,2021-03-08,1.254,1.444,1110.0,closed,0.15151515151515138,15.151515151515138,1.18,,,2020-12-31,35.22297808012094,37.56613756613756,7.01058201058201,35.925925925925924,-14.021164021164019,49.94708994708994,64.07407407407408,贪婪,79.42408635008256,57.67500613800424,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-05,2021-03-09,1.242,1.459,1109.0,closed,0.174718196457327,17.4718196457327,1.18,,,2021-01-04,31.764928193499625,44.84126984126984,24.206349206349206,35.68783068783069,-14.074074074074069,49.94708994708994,64.31216931216932,贪婪,75.2453735166501,55.4666021022404,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-06,2021-03-10,1.241,1.43,1108.0,closed,0.15229653505237706,15.229653505237707,1.18,,,2021-01-05,31.594860166288736,43.25396825396825,71.42857142857143,35.09259259259259,-4.3915343915343925,49.76190476190476,64.90740740740742,贪婪,84.80812172712072,59.95035715985665,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-07,2021-03-11,1.267,1.502,1107.0,closed,0.18547750591949486,18.547750591949487,1.18,,,2021-01-06,33.1254724111867,56.74603174603175,94.31216931216932,40.21164021164021,4.285714285714285,40.21164021164021,59.78835978835979,中性,77.16652742968533,58.68908382066277,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-08,2021-03-12,1.272,1.507,1106.0,closed,0.18474842767295585,18.474842767295584,1.18,,,2021-01-07,33.46560846560847,78.17460317460318,62.698412698412696,46.87830687830688,11.19047619047619,46.87830687830688,53.12169312169312,中性,70.13813485553278,58.50822086691983,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-11,2021-03-15,1.232,1.53,1105.0,closed,0.2418831168831168,24.188311688311682,1.18,,,2021-01-08,39.682539682539684,78.04232804232805,23.015873015873016,51.19047619047619,16.0978835978836,51.19047619047619,48.80952380952381,中性,65.05978317029485,58.12512968038552,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-19,2021-03-23,1.25,1.443,1099.0,closed,0.1544000000000001,15.440000000000008,1.18,,,2021-01-18,42.592592592592595,55.42328042328042,55.42328042328042,46.441798941798936,-3.320105820105823,62.08994708994709,53.558201058201064,中性,68.58639728908958,57.514098115444256,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-20,2021-03-24,1.29,1.378,1098.0,closed,0.06821705426356584,6.8217054263565835,1.18,,,2021-01-19,61.54572940287226,57.936507936507944,43.91534391534391,60.46296296296296,-1.6269841269841265,62.08994708994709,39.53703703703704,恐惧,77.11561428258119,68.78928862277208,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-21,2021-03-25,1.292,1.39,1097.0,closed,0.07585139318885448,7.585139318885448,1.18,,,2021-01-20,43.2161753590325,54.761904761904766,54.232804232804234,46.67989417989418,-9.285714285714285,62.08994708994709,53.32010582010582,中性,52.707914572864325,49.69390437637925,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-22,2021-03-26,1.274,1.417,1096.0,closed,0.11224489795918369,11.22448979591837,1.18,,,2021-01-21,35.84656084656084,62.698412698412696,21.825396825396826,43.90211640211639,-2.539682539682545,60.46296296296296,56.09788359788361,中性,50.02631639936961,46.964216400743,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-25,2021-03-29,1.265,1.432,1095.0,closed,0.13201581027667997,13.201581027667997,1.18,,,2021-01-22,38.52985638699924,51.98412698412699,8.862433862433862,42.56613756613756,-17.8968253968254,60.46296296296296,57.43386243386244,中性,70.24111200506452,56.40362478560104,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-02,2021-04-07,1.242,1.54,1089.0,closed,0.23993558776167467,23.99355877616747,1.18,,,2021-02-01,64.45578231292518,73.28042328042328,31.746031746031743,67.10317460317461,13.664021164021179,72.5925925925926,32.89682539682539,恐惧,76.07816398577269,71.59066929447366,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-03,2021-04-08,1.261,1.552,1088.0,closed,0.23076923076923084,23.076923076923084,1.18,,,2021-02-02,59.16477702191988,61.24338624338625,21.03174603174603,59.78835978835979,-10.582010582010575,72.5925925925926,40.21164021164021,中性,74.1514431924351,66.96990149039745,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-04,2021-04-09,1.246,1.573,1087.0,closed,0.2624398073836276,26.243980738362758,1.18,,,2021-02-03,66.83673469387755,49.735449735449734,23.41269841269841,61.706349206349195,-10.8862433862434,72.5925925925926,38.293650793650805,恐惧,68.91215337809764,65.30925129222342,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-05,2021-04-12,1.238,1.593,1086.0,closed,0.2867528271405493,28.67528271405493,1.18,,,2021-02-04,70.25699168556311,59.39153439153439,21.825396825396826,66.99735449735448,-0.10582010582012913,72.5925925925926,33.00264550264552,恐惧,81.05284934294662,74.02510192015055,max_hold,hold_40_greed_off,40,,2026-07-31,baseline
