test_year,rule,buy_combo,sell_combo,symbol,name,entry_date,exit_date,entry_close,exit_close,hold_days,status,return_rate,pnl_cny,mark_close,unrealized_return,unrealized_pnl_cny,signal_date,fear_core,fear_qvix,fear_north,fear_enhanced,fear_change3,fear_peak5,greed_enhanced,regime,symbol_fear,buy_quality
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-12,2024-02-02,0.841,1.343,543.0,closed,0.5969084423305588,59.690844233055884,1.673,,,2021-11-11,51.03930461073319,31.084656084656086,99.20634920634922,45.05291005291005,-5.846560846560848,54.31216931216932,54.94708994708995,中性,79.56349206349208,62.308201058201064
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-22,2024-02-02,0.86,1.343,537.0,closed,0.5616279069767443,56.162790697674424,1.673,,,2021-11-19,37.452758881330304,22.08994708994709,91.93121693121694,32.84391534391534,-14.867724867724874,47.711640211640216,67.15608465608466,贪婪,74.86772486772487,53.85582010582011
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-04,2025-08-04,1.254,1.388,1110.0,closed,0.10685805422647521,10.68580542264752,1.18,,,2020-12-31,35.22297808012094,37.56613756613756,7.01058201058201,35.925925925925924,-14.021164021164019,49.94708994708994,64.07407407407408,贪婪,79.42408635008256,57.67500613800424
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-05,2025-08-04,1.242,1.388,1109.0,closed,0.11755233494363915,11.755233494363914,1.18,,,2021-01-04,31.764928193499625,44.84126984126984,24.206349206349206,35.68783068783069,-14.074074074074069,49.94708994708994,64.31216931216932,贪婪,75.2453735166501,55.4666021022404
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-06,2025-08-04,1.241,1.388,1108.0,closed,0.11845286059629312,11.845286059629313,1.18,,,2021-01-05,31.594860166288736,43.25396825396825,71.42857142857143,35.09259259259259,-4.3915343915343925,49.76190476190476,64.90740740740742,贪婪,84.80812172712072,59.95035715985665
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-07,2025-08-04,1.267,1.388,1107.0,closed,0.09550118389897388,9.550118389897388,1.18,,,2021-01-06,33.1254724111867,56.74603174603175,94.31216931216932,40.21164021164021,4.285714285714285,40.21164021164021,59.78835978835979,中性,77.16652742968533,58.68908382066277
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-08,2025-08-04,1.272,1.388,1106.0,closed,0.09119496855345899,9.119496855345899,1.18,,,2021-01-07,33.46560846560847,78.17460317460318,62.698412698412696,46.87830687830688,11.19047619047619,46.87830687830688,53.12169312169312,中性,70.13813485553278,58.50822086691983
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-11,2025-08-04,1.232,1.388,1105.0,closed,0.12662337662337664,12.662337662337663,1.18,,,2021-01-08,39.682539682539684,78.04232804232805,23.015873015873016,51.19047619047619,16.0978835978836,51.19047619047619,48.80952380952381,中性,65.05978317029485,58.12512968038552
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-19,2025-08-04,1.25,1.388,1099.0,closed,0.11039999999999983,11.039999999999983,1.18,,,2021-01-18,42.592592592592595,55.42328042328042,55.42328042328042,46.441798941798936,-3.320105820105823,62.08994708994709,53.558201058201064,中性,68.58639728908958,57.514098115444256
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-20,2025-08-04,1.29,1.388,1098.0,closed,0.07596899224806197,7.596899224806197,1.18,,,2021-01-19,61.54572940287226,57.936507936507944,43.91534391534391,60.46296296296296,-1.6269841269841265,62.08994708994709,39.53703703703704,恐惧,77.11561428258119,68.78928862277208
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-21,2025-08-04,1.292,1.388,1097.0,closed,0.07430340557275539,7.430340557275539,1.18,,,2021-01-20,43.2161753590325,54.761904761904766,54.232804232804234,46.67989417989418,-9.285714285714285,62.08994708994709,53.32010582010582,中性,52.707914572864325,49.69390437637925
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-22,2025-08-04,1.274,1.388,1096.0,closed,0.08948194662480358,8.948194662480358,1.18,,,2021-01-21,35.84656084656084,62.698412698412696,21.825396825396826,43.90211640211639,-2.539682539682545,60.46296296296296,56.09788359788361,中性,50.02631639936961,46.964216400743
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-25,2025-08-04,1.265,1.388,1095.0,closed,0.09723320158102777,9.723320158102776,1.18,,,2021-01-22,38.52985638699924,51.98412698412699,8.862433862433862,42.56613756613756,-17.8968253968254,60.46296296296296,57.43386243386244,中性,70.24111200506452,56.40362478560104
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-02,2025-08-04,1.242,1.388,1089.0,closed,0.11755233494363915,11.755233494363914,1.18,,,2021-02-01,64.45578231292518,73.28042328042328,31.746031746031743,67.10317460317461,13.664021164021179,72.5925925925926,32.89682539682539,恐惧,76.07816398577269,71.59066929447366
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-03,2025-08-04,1.261,1.388,1088.0,closed,0.10071371927042039,10.071371927042039,1.18,,,2021-02-02,59.16477702191988,61.24338624338625,21.03174603174603,59.78835978835979,-10.582010582010575,72.5925925925926,40.21164021164021,中性,74.1514431924351,66.96990149039745
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-04,2025-08-04,1.246,1.388,1087.0,closed,0.11396468699839479,11.39646869983948,1.18,,,2021-02-03,66.83673469387755,49.735449735449734,23.41269841269841,61.706349206349195,-10.8862433862434,72.5925925925926,38.293650793650805,恐惧,68.91215337809764,65.30925129222342
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-05,2025-08-04,1.238,1.388,1086.0,closed,0.12116316639741509,12.116316639741509,1.18,,,2021-02-04,70.25699168556311,59.39153439153439,21.825396825396826,66.99735449735448,-0.10582010582012913,72.5925925925926,33.00264550264552,恐惧,81.05284934294662,74.02510192015055
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-08,2025-08-04,1.232,1.388,1085.0,closed,0.12662337662337664,12.662337662337663,1.18,,,2021-02-05,70.84278155706727,64.55026455026454,6.349206349206349,68.95502645502646,9.166666666666664,68.95502645502646,31.044973544973544,恐惧,78.56422435216244,73.75962540359444
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-09,2025-08-04,1.25,1.388,1084.0,closed,0.11039999999999983,11.039999999999983,1.18,,,2021-02-08,53.94935752078609,67.46031746031747,4.497354497354497,58.0026455026455,-3.7037037037036953,68.95502645502646,41.9973544973545,中性,74.04154998701996,66.02209774483273
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-10,2025-08-04,1.259,1.388,1083.0,closed,0.1024622716441621,10.246227164416212,1.18,,,2021-02-09,49.811035525321245,64.41798941798942,4.894179894179894,54.1931216931217,-12.804232804232782,68.95502645502646,45.8068783068783,中性,66.099878354886,60.14650002400385
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-18,2025-08-04,1.328,1.388,1082.0,closed,0.04518072289156616,4.518072289156616,1.18,,,2021-02-10,43.85865457294028,73.01587301587301,31.216931216931215,52.6058201058201,-16.349206349206355,68.95502645502646,47.3941798941799,中性,63.66744807029527,58.13663408805769
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-01,2025-08-04,1.568,1.388,1013.0,closed,-0.11479591836734704,-11.479591836734704,1.18,,,2021-05-31,29.53514739229025,59.12698412698413,70.5026455026455,38.41269841269841,-3.9021164021163983,42.31481481481481,61.58730158730159,贪婪,82.34989063151428,60.381294522106344
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-02,2025-08-04,1.536,1.388,1012.0,closed,-0.09635416666666674,-9.635416666666675,1.18,,,2021-06-01,30.76341647770219,57.01058201058201,12.962962962962962,38.63756613756614,5.701058201058203,42.31481481481481,61.36243386243386,贪婪,81.71351416771304,60.17554015263959
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-03,2025-08-04,1.583,1.388,1011.0,closed,-0.12318382817435258,-12.318382817435259,1.18,,,2021-06-02,42.70597127739985,45.63492063492063,52.38095238095239,43.58465608465608,3.849206349206348,43.58465608465608,56.41534391534392,中性,94.17081848404055,68.87773728434831
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-04,2025-08-04,1.554,1.388,1010.0,closed,-0.1068211068211069,-10.68211068211069,1.18,,,2021-06-03,50.245653817082385,37.96296296296296,84.25925925925925,46.56084656084655,8.148148148148138,46.56084656084655,53.43915343915345,中性,78.07325857710967,62.31705256897811
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-07,2025-08-04,1.534,1.388,1009.0,closed,-0.09517601043024781,-9.517601043024781,1.18,,,2021-06-04,35.600907029478456,39.81481481481482,47.22222222222222,36.86507936507936,-1.7724867724867792,46.56084656084655,63.13492063492064,贪婪,89.39399438637244,63.129536875725904
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-08,2025-08-04,1.538,1.388,1008.0,closed,-0.09752925877763341,-9.75292587776334,1.18,,,2021-06-07,34.0702947845805,45.370370370370374,28.57142857142857,37.46031746031746,-6.12433862433862,46.56084656084655,62.53968253968254,贪婪,86.86435476623912,62.162336113278286
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-09,2025-08-04,1.565,1.388,1007.0,closed,-0.11309904153354633,-11.309904153354633,1.18,,,2021-06-08,50.34013605442177,48.28042328042328,91.7989417989418,49.722222222222214,3.161375661375665,49.722222222222214,50.277777777777786,中性,78.2179811478344,63.970101685028304
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-10,2025-08-04,1.582,1.388,1006.0,closed,-0.1226295828065741,-12.26295828065741,1.18,,,2021-06-09,31.50037792894936,42.592592592592595,62.16931216931217,34.82804232804233,-2.037037037037031,49.722222222222214,65.17195767195767,贪婪,76.2618597773853,55.54495105271381
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-11,2025-08-04,1.599,1.388,1005.0,closed,-0.13195747342088815,-13.195747342088815,1.18,,,2021-06-10,30.02645502645503,34.39153439153439,31.084656084656086,31.335978835978835,-6.124338624338627,49.722222222222214,68.66402116402116,贪婪,71.42724045792116,51.38160964695
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-15,2025-08-04,1.554,1.388,1004.0,closed,-0.1068211068211069,-10.68211068211069,1.18,,,2021-06-11,38.62433862433863,36.11111111111111,8.068783068783068,37.87037037037037,-11.851851851851848,49.722222222222214,62.12962962962963,贪婪,70.57304145106541,54.22170591071789
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-22,2025-08-04,1.53,1.388,999.0,closed,-0.09281045751633998,-9.281045751633998,1.18,,,2021-06-21,41.23204837490552,34.65608465608466,74.60317460317461,39.25925925925926,-13.055555555555543,52.3148148148148,60.74074074074074,贪婪,72.27603541791149,55.76764733858538
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-23,2025-08-04,1.541,1.388,998.0,closed,-0.09928617780661908,-9.928617780661908,1.18,,,2021-06-22,37.755102040816325,30.423280423280424,83.86243386243386,35.55555555555556,-4.444444444444443,52.3148148148148,64.44444444444444,贪婪,77.9332928406462,56.74442419810088
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-24,2025-08-04,1.545,1.388,997.0,closed,-0.10161812297734629,-10.16181229773463,1.18,,,2021-06-23,27.116402116402117,16.26984126984127,85.18518518518519,23.86243386243386,-16.613756613756614,40.476190476190474,76.13756613756614,贪婪,72.43115942028984,48.14679664136185
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-25,2025-08-04,1.583,1.388,996.0,closed,-0.12318382817435258,-12.318382817435259,1.18,,,2021-06-24,30.19652305366591,26.322751322751326,5.6878306878306875,29.03439153439153,-10.224867724867728,40.476190476190474,70.96560846560847,贪婪,72.89495423938087,50.9646728868862
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-28,2025-08-04,1.568,1.388,995.0,closed,-0.11479591836734704,-11.479591836734704,1.18,,,2021-06-25,28.571428571428566,22.883597883597883,28.174603174603174,26.86507936507936,-8.690476190476197,39.25925925925926,73.13492063492063,贪婪,70.38150807824078,48.623293721660076
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-11,2025-08-04,1.847,1.388,927.0,closed,-0.24851109907958857,-24.851109907958858,1.18,,,2021-10-08,61.99924414210127,34.25925925925926,53.57142857142857,53.67724867724866,-8.346560846560855,70.5026455026455,46.32275132275134,中性,88.00353568646251,70.84039218185559
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-12,2025-08-04,1.772,1.388,926.0,closed,-0.21670428893905203,-21.670428893905203,1.18,,,2021-10-11,67.00680272108843,29.100529100529098,83.86243386243386,55.634920634920626,-14.867724867724881,70.5026455026455,44.365079365079374,中性,92.36793729340614,74.00142896416338
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-13,2025-08-04,1.768,1.388,925.0,closed,-0.2149321266968326,-21.49321266968326,1.18,,,2021-10-12,79.78080120937264,27.513227513227513,61.37566137566137,64.1005291005291,-0.330687830687836,70.5026455026455,35.8994708994709,恐惧,97.76316595832944,80.93184752942926
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-14,2025-08-04,1.777,1.388,924.0,closed,-0.21890827236916155,-21.890827236916156,1.18,,,2021-10-13,67.61148904006048,29.4973544973545,,56.17724867724868,2.500000000000014,64.43121693121694,43.82275132275132,中性,88.25930325811412,72.2182759676814
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-15,2025-08-04,1.78,1.388,923.0,closed,-0.22022471910112362,-22.022471910112362,1.18,,,2021-10-14,69.55782312925172,25.793650793650798,,56.42857142857144,0.7936507936508121,64.1005291005291,43.57142857142856,中性,85.70808591416326,71.06832867136735
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-18,2025-08-04,1.806,1.388,922.0,closed,-0.23145071982281296,-23.145071982281294,1.18,,,2021-10-15,66.34542705971278,21.825396825396826,76.32275132275133,52.98941798941799,-11.111111111111114,64.1005291005291,47.01058201058201,中性,85.89561018437225,69.44251408689512
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-19,2025-08-04,1.821,1.388,921.0,closed,-0.23778143876990665,-23.778143876990665,1.18,,,2021-10-18,65.40060468631897,34.78835978835979,33.86243386243386,56.216931216931215,0.039682539682537765,64.1005291005291,43.783068783068785,中性,82.82013677811551,69.51853399752336
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-20,2025-08-04,1.818,1.388,920.0,closed,-0.23652365236523665,-23.652365236523664,1.18,,,2021-10-19,47.60015117157974,21.693121693121693,97.22222222222221,39.82804232804232,-16.600529100529116,56.42857142857144,60.17195767195768,贪婪,82.70991272759062,61.268977527816475
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-21,2025-08-04,1.818,1.388,919.0,closed,-0.23652365236523665,-23.652365236523664,1.18,,,2021-10-20,50.85034013605442,21.428571428571427,22.61904761904762,42.023809523809526,-10.965608465608462,56.42857142857144,57.976190476190474,中性,83.28351086971777,62.65366019676365
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-22,2025-08-04,1.749,1.388,918.0,closed,-0.20640365923384807,-20.640365923384806,1.18,,,2021-10-21,58.97581254724112,24.735449735449734,21.56084656084656,48.703703703703695,-7.51322751322752,56.216931216931215,51.296296296296305,中性,81.94220675949492,65.32295523159931
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-02,2025-09-02,4.912,4.035,1095.0,closed,-0.17854234527687296,-17.854234527687296,4.5,,,2021-03-01,66.98790627362057,69.44444444444444,95.5026455026455,67.72486772486772,-5.158730158730151,76.08465608465607,32.27513227513228,恐惧,60.58201058201058,64.15343915343915
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-03,2025-09-02,4.961,4.035,1094.0,closed,-0.18665591614593835,-18.665591614593836,4.5,,,2021-03-02,73.09145880574452,64.68253968253968,19.70899470899471,70.56878306878306,2.6719576719576565,76.08465608465607,29.431216931216937,恐惧,63.02910052910053,66.7989417989418
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-04,2025-09-02,4.777,4.035,1093.0,closed,-0.15532761147163487,-15.532761147163487,4.5,,,2021-03-03,51.94633408919123,61.64021164021164,96.95767195767195,54.854497354497354,-21.23015873015872,76.08465608465607,45.145502645502646,中性,58.994708994709,56.92460317460318
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-05,2025-09-02,4.785,4.035,1092.0,closed,-0.15673981191222575,-15.673981191222575,4.5,,,2021-03-04,74.39531368102796,73.28042328042328,3.571428571428571,74.06084656084656,6.335978835978835,76.08465608465607,25.939153439153444,恐惧,77.9431216931217,76.00198412698413
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-08,2025-09-02,4.595,4.035,1091.0,closed,-0.12187159956474425,-12.187159956474424,4.5,,,2021-03-05,64.38019652305367,81.21693121693121,97.61904761904762,69.43121693121692,-1.1375661375661394,74.06084656084656,30.568783068783077,恐惧,66.07142857142858,67.75132275132276
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),510880,红利ETF,2021-08-16,2021-09-02,2.892,3.194,13.0,closed,0.1044260027662518,10.44260027662518,3.3,,,2021-08-13,47.241118669690096,26.984126984126984,66.005291005291,41.16402116402116,2.208994708994709,41.16402116402116,58.83597883597884,中性,37.92989417989418,39.54695767195767
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),510880,红利ETF,2021-10-26,2023-08-28,2.984,3.057,449.0,closed,0.024463806970509427,2.4463806970509427,3.3,,,2021-10-25,47.14663643235072,31.349206349206348,2.2486772486772484,42.407407407407405,0.3835978835978793,48.703703703703695,57.592592592592595,中性,74.23941798941797,58.32341269841269
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),510880,红利ETF,2021-10-27,2023-08-28,2.913,3.057,448.0,closed,0.04943357363542744,4.943357363542744,3.3,,,2021-10-26,58.18216175359032,28.968253968253972,54.761904761904766,49.41798941798941,0.7142857142857153,49.41798941798941,50.58201058201059,中性,83.16798941798942,66.29298941798942
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-12,2025-09-02,1.026,0.677,947.0,closed,-0.3401559454191033,-34.01559454191033,0.781,,,2021-10-11,67.00680272108843,29.100529100529098,83.86243386243386,55.634920634920626,-14.867724867724881,70.5026455026455,44.365079365079374,中性,86.4396260812226,71.03727335807162
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-13,2025-09-02,1.033,0.677,946.0,closed,-0.3446272991287511,-34.46272991287511,0.781,,,2021-10-12,79.78080120937264,27.513227513227513,61.37566137566137,64.1005291005291,-0.330687830687836,70.5026455026455,35.8994708994709,恐惧,96.08298474409449,80.09175692231179
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-14,2025-09-02,1.035,0.677,945.0,closed,-0.3458937198067632,-34.58937198067632,0.781,,,2021-10-13,67.61148904006048,29.4973544973545,,56.17724867724868,2.500000000000014,64.43121693121694,43.82275132275132,中性,86.63539216967163,71.40632042346016
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-15,2025-09-02,1.043,0.677,944.0,closed,-0.3509108341323105,-35.09108341323105,0.781,,,2021-10-14,69.55782312925172,25.793650793650798,,56.42857142857144,0.7936507936508121,64.1005291005291,43.57142857142856,中性,81.14589544822103,68.78723343839623
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-18,2025-09-02,1.058,0.677,943.0,closed,-0.3601134215500945,-36.01134215500945,0.781,,,2021-10-15,66.34542705971278,21.825396825396826,76.32275132275133,52.98941798941799,-11.111111111111114,64.1005291005291,47.01058201058201,中性,79.89283617146214,66.44112708044005
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-19,2025-09-02,1.072,0.677,942.0,closed,-0.36847014925373134,-36.84701492537313,0.781,,,2021-10-18,65.40060468631897,34.78835978835979,33.86243386243386,56.216931216931215,0.039682539682537765,64.1005291005291,43.783068783068785,中性,79.29477315471343,67.75585218582232
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-20,2025-09-02,1.075,0.677,941.0,closed,-0.3702325581395348,-37.02325581395348,0.781,,,2021-10-19,47.60015117157974,21.693121693121693,97.22222222222221,39.82804232804232,-16.600529100529116,56.42857142857144,60.17195767195768,贪婪,79.52418619863441,59.67611426333836
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-21,2025-09-02,1.073,0.677,940.0,closed,-0.36905871388630007,-36.905871388630004,0.781,,,2021-10-20,50.85034013605442,21.428571428571427,22.61904761904762,42.023809523809526,-10.965608465608462,56.42857142857144,57.976190476190474,中性,72.39379012790789,57.208799825858705
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-22,2025-09-02,1.067,0.677,939.0,closed,-0.3655107778819118,-36.55107778819118,0.781,,,2021-10-21,58.97581254724112,24.735449735449734,21.56084656084656,48.703703703703695,-7.51322751322752,56.216931216931215,51.296296296296305,中性,73.35624509033778,61.02997439702074
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-25,2025-09-02,1.079,0.677,938.0,closed,-0.3725671918443002,-37.25671918443002,0.781,,,2021-10-22,56.991685563114125,24.735449735449734,3.439153439153439,47.3148148148148,7.48677248677248,56.216931216931215,52.6851851851852,中性,75.52696078431372,61.420887799564255
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-11-02,2025-09-02,1.026,0.677,932.0,closed,-0.3401559454191033,-34.01559454191033,0.781,,,2021-11-01,61.375661375661366,36.37566137566138,17.857142857142858,53.875661375661366,5.238095238095234,59.20634920634921,46.124338624338634,中性,75.8657388637205,64.87070011969092
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159996,家电ETF,2021-02-02,2024-10-09,1.442,1.28,888.0,closed,-0.1123439667128987,-11.23439667128987,1.424,,,2021-02-01,64.45578231292518,73.28042328042328,31.746031746031743,67.10317460317461,13.664021164021179,72.5925925925926,32.89682539682539,恐惧,84.19443908986413,75.64880684651936
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159996,家电ETF,2021-02-03,2024-10-09,1.428,1.28,887.0,closed,-0.10364145658263302,-10.364145658263302,1.424,,,2021-02-02,59.16477702191988,61.24338624338625,21.03174603174603,59.78835978835979,-10.582010582010575,72.5925925925926,40.21164021164021,中性,75.9136352622652,67.8509975253125
