overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,robust_score
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_20_greed_off,20,,164,164,0,99,0.6036585365853658,0.016896228177640145,0.020805317746681373,277.09814211329837,0.0,277.09814211329837,5,0.0,0.3109560718942989,0.3820216509944311
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_60_greed_60,60,60.0,164,155,9,94,0.6064516129032258,0.018025101104946248,0.015313935681470214,279.3890671266668,-192.27916833125582,87.109898795411,5,0.0,0.3341008002884914,0.38190527276001746
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_90_greed_60,90,60.0,164,155,9,94,0.6064516129032258,0.018025101104946248,0.015313935681470214,279.3890671266668,-192.27916833125582,87.109898795411,5,0.0,0.3341008002884914,0.38190527276001746
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_120_greed_60,120,60.0,164,155,9,94,0.6064516129032258,0.018025101104946248,0.015313935681470214,279.3890671266668,-192.27916833125582,87.109898795411,5,0.0,0.3341008002884914,0.38190527276001746
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_20_greed_80,20,80.0,164,164,0,99,0.6036585365853658,0.01650436335604578,0.020805317746681373,270.6715590391508,0.0,270.6715590391508,5,0.0,0.3109560718942989,0.3819040915479528
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_40_greed_off,40,,90,90,0,57,0.6333333333333333,0.025651394389416816,0.027765088958384698,230.86254950475134,0.0,230.86254950475134,5,0.0,0.4060103994289363,0.3818812530291768
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_40_greed_80,40,80.0,90,90,0,57,0.6333333333333333,0.025651394389416816,0.027765088958384698,230.86254950475134,0.0,230.86254950475134,5,0.0,0.4060103994289363,0.3818812530291768
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_40_greed_80,40,80.0,90,90,0,57,0.6333333333333333,0.024843111112017674,0.022104357025417132,223.58800000815907,0.0,223.58800000815907,5,0.0,0.40383834359180953,0.38181253251292724
core_ge_35,core,35.0,,hold_90_greed_80,90,80.0,320,296,24,175,0.5912162162162162,0.04038991753751052,0.02365644219924745,1195.5415591103113,-522.529564256357,673.0119948539542,5,0.0,0.32400495103976384,0.3818046872861802
qvix_ge_40,qvix,40.0,,hold_60_greed_off,60,,134,111,23,64,0.5765765765765766,0.07006253089321579,0.017857142857142794,777.6940929146953,-499.14963707420486,278.5444558404904,5,0.0,0.356309027307656,0.38080232537164055
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_40_greed_70,40,70.0,73,73,0,49,0.6712328767123288,0.024957898997787158,0.03393425238600223,182.19266268384627,0.0,182.19266268384627,5,0.0,0.4509304509621614,0.38002937197852765
enhanced_ge_50,enhanced,50.0,,hold_120_greed_80,120,80.0,139,120,19,69,0.575,0.06012970471985604,0.02576716616424879,721.5564566382725,-421.7910288094067,299.76542782886577,5,0.0,0.32235564176637804,0.3797504600746465
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_60_greed_60,60,60.0,142,135,7,81,0.6,0.020158361249490588,0.01377199693955622,272.13787686812293,-153.1149805637161,119.02289630440683,5,0.0,0.33095838495990204,0.379570837578055
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_90_greed_60,90,60.0,142,135,7,81,0.6,0.020158361249490588,0.01377199693955622,272.13787686812293,-153.1149805637161,119.02289630440683,5,0.0,0.33095838495990204,0.379570837578055
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_120_greed_60,120,60.0,142,135,7,81,0.6,0.020158361249490588,0.01377199693955622,272.13787686812293,-153.1149805637161,119.02289630440683,5,0.0,0.33095838495990204,0.379570837578055
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_90_greed_80,90,80.0,41,36,5,26,0.7222222222222222,0.051906904005724896,0.03237757731958768,186.86485442060962,-114.92056006645761,71.944294354152,3,0.0,0.4181924725717972,0.37922778450708483
baseline,baseline,0.0,,hold_40_greed_70,40,70.0,373,373,0,220,0.5898123324396782,0.017192025156901054,0.01570306923625986,641.2625383524094,0.0,641.2625383524094,5,0.0,0.2605730837353097,0.3792179270680847
core_ge_60,core,60.0,,hold_120_greed_80,120,80.0,137,124,13,73,0.5887096774193549,0.04384906905301352,0.03328180584645024,543.7284562573676,-305.56229641715066,238.16615984021695,4,0.0,0.358326309504117,0.37884345466525216
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_90_greed_80,90,80.0,90,86,4,52,0.6046511627906976,0.05691459981655889,0.025033895009821228,489.4655584224065,-88.17011123342347,401.295447188983,4,0.0,0.3333333333333333,0.37873329467364986
enhanced_ge_35,enhanced,35.0,,hold_120_greed_80,120,80.0,301,275,26,160,0.5818181818181818,0.04492740750363112,0.02704363859864789,1235.5037063498557,-561.6937520238968,673.809954325959,5,0.0,0.3235806288785795,0.3785008628498939
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_90_greed_off,90,,90,86,4,51,0.5930232558139535,0.05378299934844232,0.02472676970269594,462.533794396604,-88.17011123342347,374.3636831631805,4,0.0,0.2577456558882258,0.3780268752404514
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_40_greed_70,40,70.0,59,59,0,41,0.6949152542372882,0.024258022296445622,0.03393425238600223,143.12233154902918,0.0,143.12233154902918,5,0.0,0.45215533220835125,0.3775626072309097
core_ge_50,core,50.0,,hold_20_greed_70,20,70.0,216,216,0,130,0.6018518518518519,0.019505516137825977,0.015586483259237283,421.31914857704106,0.0,421.31914857704106,5,0.0,0.3748191619662808,0.37679204780997133
core_ge_55,core,55.0,,hold_120_greed_80,120,80.0,175,160,15,93,0.58125,0.034870251680560495,0.02576716616424879,557.9240268889679,-341.24645810149553,216.67756878747235,4,0.0,0.3049214417355908,0.3766923601653209
core_ge_40,core,40.0,,hold_120_greed_80,120,80.0,285,265,20,154,0.5811320754716981,0.037087665336479184,0.025121555915721183,982.8231314166983,-447.6765873925129,535.1465440241855,5,0.0,0.32213718456859136,0.3759213625713055
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_20_greed_60,20,60.0,130,130,0,77,0.5923076923076923,0.008035145667812577,0.012404092071611306,104.4568936815635,0.0,104.4568936815635,5,0.0,0.28496816428911087,0.3757669367110611
core_ge_45,core,45.0,,hold_90_greed_80,90,80.0,250,233,17,135,0.5793991416309013,0.03837013745545391,0.020161290322580516,894.024202712076,-382.5620794454937,511.4621232665823,5,0.0,0.3218872785557422,0.3754596297676275
enhanced_ge_45,enhanced,45.0,,hold_120_greed_80,120,80.0,202,183,19,105,0.5737704918032787,0.046822665340341754,0.025121555915721183,856.8547757282541,-421.7910288094067,435.0637469188474,5,0.0,0.3206274738737726,0.37528184759384003
core_ge_65,core,65.0,,hold_60_greed_60,60,60.0,83,71,12,41,0.5774647887323944,0.016688003244338525,0.017529215358931705,118.48482303480353,-278.81184758411655,-160.32702454931302,3,0.3333333333333333,0.2858231334022278,0.37520627800065387
core_ge_65,core,65.0,,hold_90_greed_60,90,60.0,83,71,12,41,0.5774647887323944,0.016688003244338525,0.017529215358931705,118.48482303480353,-278.81184758411655,-160.32702454931302,3,0.3333333333333333,0.2858231334022278,0.37520627800065387
core_ge_65,core,65.0,,hold_120_greed_60,120,60.0,83,71,12,41,0.5774647887323944,0.016688003244338525,0.017529215358931705,118.48482303480353,-278.81184758411655,-160.32702454931302,3,0.3333333333333333,0.2858231334022278,0.37520627800065387
core_ge_35,core,35.0,,hold_120_greed_80,120,80.0,320,296,24,171,0.5777027027027027,0.036835786619864704,0.02286994485953686,1090.3392839479952,-522.529564256357,567.8097196916382,5,0.0,0.3217192972207569,0.37416454355965023
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_120_greed_off,120,,164,155,9,83,0.535483870967742,0.03637345522789872,0.01528175740210136,563.7885560324302,-192.27916833125582,371.5093877011743,5,0.1724137931034483,0.2721214736015532,0.3741256334744612
qvix_ge_50,qvix,50.0,,hold_90_greed_off,90,,110,87,23,52,0.5977011494252874,0.05534004923942998,0.022045855379188906,481.4584283830408,-499.14963707420486,-17.691208691164036,5,0.0,0.35991992614690194,0.37365899539272057
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_120_greed_80,120,80.0,59,55,4,35,0.6363636363636364,0.09469164405709384,0.06552419354838701,520.8040423140161,-88.17011123342347,432.6339310805926,4,0.0,0.35225239638057526,0.3734091196885003
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_120_greed_off,120,,142,135,7,72,0.5333333333333333,0.04232768290044721,0.01611459265890791,571.4237191560372,-153.1149805637161,418.3087385923211,5,0.15384615384615385,0.27452058872885354,0.372787939823108
core_ge_60,core,60.0,,hold_60_greed_80,60,80.0,137,124,13,71,0.5725806451612904,0.0250832817355418,0.019116789739603512,311.03269352071834,-305.56229641715066,5.470397103567677,4,0.0,0.26383902475772364,0.37270818512068987
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_40_greed_60,40,60.0,130,130,0,76,0.5846153846153846,0.005567140528117732,0.012404092071611306,72.37282686553051,0.0,72.37282686553051,5,0.0,0.26870756523072764,0.37248122924766947
qvix_ge_40,qvix,40.0,,hold_40_greed_80,40,80.0,134,134,0,79,0.5895522388059702,0.009099516978224158,0.017790017547280268,121.93352750820372,0.0,121.93352750820372,5,0.0,0.3205124471182344,0.37186497872699353
qvix_ge_40,qvix,40.0,,hold_40_greed_off,40,,134,134,0,79,0.5895522388059702,0.009084737843409407,0.017790017547280268,121.73548710168606,0.0,121.73548710168606,5,0.0,0.3205124471182344,0.3718605449865492
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_20_greed_60,20,60.0,142,142,0,83,0.5845070422535211,0.008124780022474335,0.010648384137017075,115.37187631913555,0.0,115.37187631913555,5,0.0,0.28880927347935403,0.3715862132551545
core_ge_50,core,50.0,,hold_60_greed_60,60,60.0,216,201,15,118,0.5870646766169154,0.015350760777021528,0.012336719883889735,308.55029161813275,-341.24645810149553,-32.69616648336279,5,0.0,0.35241748834742165,0.36994416747377046
core_ge_50,core,50.0,,hold_90_greed_60,90,60.0,216,201,15,118,0.5870646766169154,0.015350760777021528,0.012336719883889735,308.55029161813275,-341.24645810149553,-32.69616648336279,5,0.0,0.35241748834742165,0.36994416747377046
core_ge_50,core,50.0,,hold_120_greed_60,120,60.0,216,201,15,118,0.5870646766169154,0.015350760777021528,0.012336719883889735,308.55029161813275,-341.24645810149553,-32.69616648336279,5,0.0,0.35241748834742165,0.36994416747377046
core_ge_35,core,35.0,,hold_60_greed_60,60,60.0,320,297,23,172,0.5791245791245792,0.012713267083262309,0.008538899430740043,377.58403237289053,-496.6440056732507,-119.05997330036018,5,0.0,0.2957356038492147,0.36971742137933106
enhanced_ge_60,enhanced,60.0,,hold_90_greed_80,90,80.0,58,45,13,30,0.6666666666666666,0.06037698403866209,0.026412776412776395,271.6964281739794,-305.56229641715066,-33.865868243171235,3,0.0,0.33475565632436616,0.36966597603898266
qvix_ge_40,qvix,40.0,,hold_90_greed_60,90,60.0,134,110,24,63,0.5727272727272728,0.032346069253637054,0.013577091693085408,355.8067617900076,-525.0351956573113,-169.2284338673037,5,0.0,0.33381465538555966,0.3693622847088827
qvix_ge_40,qvix,40.0,,hold_120_greed_60,120,60.0,134,110,24,63,0.5727272727272728,0.032346069253637054,0.013577091693085408,355.8067617900076,-525.0351956573113,-169.2284338673037,5,0.0,0.33381465538555966,0.3693622847088827
qvix_ge_40,qvix,40.0,,hold_60_greed_60,60,60.0,134,111,23,63,0.5675675675675675,0.029635587354236225,0.013346043851286904,328.95501963202213,-499.14963707420486,-170.19461744218273,5,0.0,0.2949160428263931,0.36908117656394324
core_ge_35,core,35.0,,hold_90_greed_60,90,60.0,320,296,24,172,0.581081081081081,0.013857128499272366,0.009035480911210647,410.17100357846203,-522.529564256357,-112.35856067789501,5,0.0,0.32453487932394365,0.3687348887444068
core_ge_35,core,35.0,,hold_120_greed_60,120,60.0,320,296,24,172,0.581081081081081,0.013857128499272366,0.009035480911210647,410.17100357846203,-522.529564256357,-112.35856067789501,5,0.0,0.32453487932394365,0.3687348887444068
enhanced_ge_40,enhanced,40.0,,hold_60_greed_60,60,60.0,258,235,23,135,0.574468085106383,0.016242132650151345,0.013043478260869712,381.6901172785566,-499.14963707420486,-117.45951979564825,5,0.0,0.30164083692978394,0.36797541539385425
enhanced_ge_40,enhanced,40.0,,hold_40_greed_80,40,80.0,258,258,0,148,0.5736434108527132,0.012062634641380132,0.016302604990335645,311.2159737476074,0.0,311.2159737476074,5,0.0,0.28671021121272616,0.3675036789217525
baseline,baseline,0.0,,hold_90_greed_80,90,80.0,373,347,26,196,0.5648414985590778,0.037197602040323616,0.015490533562822817,1290.7567907992295,-561.6937520238968,729.0630387753328,5,0.0,0.3263943026779031,0.36746848567740376
core_ge_40,core,40.0,,hold_60_greed_60,60,60.0,285,266,19,153,0.575187969924812,0.011214241797849498,0.007319368300466422,298.2988318227966,-421.7910288094067,-123.49219698661011,5,0.0,0.29432009618367533,0.3674126498070668
enhanced_ge_40,enhanced,40.0,,hold_90_greed_60,90,60.0,258,234,24,135,0.5769230769230769,0.01741776392571209,0.013194761056078308,407.57567586166294,-525.0351956573113,-117.45951979564836,5,0.0,0.3332675458003121,0.3670254639752271
enhanced_ge_40,enhanced,40.0,,hold_120_greed_60,120,60.0,258,234,24,135,0.5769230769230769,0.01741776392571209,0.013194761056078308,407.57567586166294,-525.0351956573113,-117.45951979564836,5,0.0,0.3332675458003121,0.3670254639752271
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_120_greed_off,120,,130,124,6,65,0.5241935483870968,0.03716462502984988,0.010989194878737396,460.8413503701385,-126.36453173068199,334.4768186394565,5,0.15384615384615385,0.27763874902887237,0.3664196771648089
core_ge_65,core,65.0,,hold_60_greed_80,60,80.0,83,71,12,37,0.5211267605633803,0.0218684545140419,0.004484304932735439,155.26602704969747,-278.81184758411655,-123.54582053441908,3,0.41025641025641024,0.1595308184174691,0.3663870921881462
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_90_greed_70,90,70.0,41,36,5,25,0.6944444444444444,0.05436424863787908,0.0439437386789967,195.7112950963647,-114.92056006645761,80.79073502990708,3,0.0,0.41464004176400593,0.36636029347246546
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_120_greed_70,120,70.0,41,36,5,25,0.6944444444444444,0.05402025129922676,0.0439437386789967,194.47290467721635,-114.92056006645761,79.55234461075874,3,0.0,0.41464004176400593,0.3662570942708697
core_ge_40,core,40.0,,hold_90_greed_60,90,60.0,285,265,20,153,0.5773584905660377,0.012233373222864259,0.007438016528925617,324.1843904059029,-447.6765873925129,-123.49219698661,5,0.0,0.32939240891741,0.3659978645364853
core_ge_40,core,40.0,,hold_120_greed_60,120,60.0,285,265,20,153,0.5773584905660377,0.012233373222864259,0.007438016528925617,324.1843904059029,-447.6765873925129,-123.49219698661,5,0.0,0.32939240891741,0.3659978645364853
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_40_greed_60,40,60.0,164,164,0,94,0.573170731707317,0.002856576035619297,0.013043478260869712,46.84784698415647,0.0,46.84784698415647,5,0.0,0.2690204646873111,0.3659207014893594
enhanced_ge_40,enhanced,40.0,,hold_60_greed_80,60,80.0,258,235,23,131,0.5574468085106383,0.03390908142635705,0.014112903225806495,796.8634135193905,-499.14963707420486,297.71377644518566,5,0.0,0.28878285647813395,0.3657935001649756
core_ge_45,core,45.0,,hold_20_greed_70,20,70.0,250,250,0,144,0.576,0.015486606942902941,0.011571780521115071,387.16517357257356,0.0,387.16517357257356,5,0.0,0.33657192367747507,0.36572022818867284
core_ge_40,core,40.0,,hold_20_greed_70,20,70.0,285,285,0,163,0.5719298245614035,0.013949215785961347,0.010551948051948257,397.55264989989837,0.0,397.55264989989837,5,0.0,0.306825882583321,0.3656036064098245
enhanced_ge_45,enhanced,45.0,,hold_40_greed_off,40,,202,202,0,116,0.5742574257425742,0.010394358476099196,0.014431927763653873,209.96604121720375,0.0,209.96604121720375,5,0.0,0.31209468805466484,0.36527944536974366
enhanced_ge_45,enhanced,45.0,,hold_40_greed_80,40,80.0,202,202,0,116,0.5742574257425742,0.010394358476099196,0.014431927763653873,209.96604121720375,0.0,209.96604121720375,5,0.0,0.31209468805466484,0.36527944536974366
core_ge_35,core,35.0,,hold_20_greed_70,20,70.0,320,320,0,182,0.56875,0.012514031022569514,0.009733024269085955,400.44899272222443,0.0,400.44899272222443,5,0.0,0.28655280788029047,0.3652049846763476
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_40_greed_60,40,60.0,142,142,0,81,0.5704225352112676,0.005070549839042121,0.010648384137017075,72.00180771439813,0.0,72.00180771439813,5,0.0,0.27175302971299137,0.36499219018030715
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_20_greed_60,20,60.0,164,164,0,94,0.573170731707317,0.006195504920677463,0.010648384137017075,101.6062806991104,0.0,101.6062806991104,5,0.0,0.29379001397859555,0.36494081621157415
core_ge_50,core,50.0,,hold_120_greed_80,120,80.0,216,201,15,113,0.5621890547263682,0.0324608241984464,0.02208201892744488,652.4625663887725,-341.24645810149553,311.216108287277,5,0.0,0.33046294013513083,0.36439573941190756
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_90_greed_80,90,80.0,38,33,5,23,0.696969696969697,0.05284766336649971,0.03125,174.39728910944905,-114.92056006645761,59.47672904299144,3,0.0,0.4181924725717972,0.36388374968905457
enhanced_ge_40,enhanced,40.0,,hold_40_greed_off,40,,258,258,0,146,0.5658914728682171,0.010653427249914986,0.015417457305502813,274.85842304780664,0.0,274.85842304780664,5,0.0,0.2849954857251603,0.36334212575107017
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_120_greed_80,120,80.0,68,63,5,38,0.6031746031746031,0.0844976652518463,0.05432098765432092,532.3352910866316,-114.92056006645761,417.41473102017403,4,0.0,0.3420908712175369,0.3625693314654525
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_40_greed_off,40,,73,73,0,46,0.6301369863013698,0.02580560361111144,0.03315881326352543,188.38090636111352,0.0,188.38090636111352,5,0.0,0.418203093198142,0.362353926778167
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_40_greed_80,40,80.0,73,73,0,46,0.6301369863013698,0.02580560361111144,0.03315881326352543,188.38090636111352,0.0,188.38090636111352,5,0.0,0.418203093198142,0.362353926778167
enhanced_ge_35,enhanced,35.0,,hold_40_greed_80,40,80.0,301,301,0,168,0.5581395348837209,0.013371122162122637,0.014705882352941124,402.4707770798914,0.0,402.4707770798914,5,0.0,0.26236294641245167,0.3620920683775011
enhanced_ge_35,enhanced,35.0,,hold_60_greed_80,60,80.0,301,276,25,151,0.5471014492753623,0.04010719404185988,0.011994554993588258,1106.9585555553329,-535.8081934407904,571.1503621145424,5,0.0,0.29466339332348906,0.36200981138436
core_ge_60,core,60.0,,hold_20_greed_60,20,60.0,137,137,0,80,0.583941605839416,0.010484706675904,0.013043478260869712,143.6404814598848,0.0,143.6404814598848,5,0.0,0.41584846269306025,0.36184833790703436
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_40_greed_70,40,70.0,68,68,0,44,0.6470588235294118,0.020254415939477705,0.029027560689688925,137.73002838844837,0.0,137.73002838844837,5,0.0,0.45013068230456593,0.36159528196218393
baseline,baseline,0.0,,hold_120_greed_80,120,80.0,373,347,26,192,0.553314121037464,0.03493674658111074,0.016064257028112205,1212.3051063645428,-561.6937520238968,650.611354340646,5,0.0,0.32247522783340643,0.3613400662663927
enhanced_ge_35,enhanced,35.0,,hold_60_greed_60,60,60.0,301,276,25,155,0.5615942028985508,0.01411525531231137,0.00816353071225473,389.5810466197938,-535.8081934407904,-146.2271468209966,5,0.0,0.29642606243317365,0.3613175930483149
core_ge_45,core,45.0,,hold_120_greed_80,120,80.0,250,233,17,129,0.5536480686695279,0.0323296091262286,0.020161290322580516,753.2798926411264,-382.5620794454937,370.7178131956327,5,0.0,0.32043794834257266,0.36088788120522675
core_ge_55,core,55.0,,hold_20_greed_60,20,60.0,175,175,0,101,0.5771428571428572,0.007843396443846889,0.0075018754688671585,137.25943776732058,0.0,137.25943776732058,5,0.0,0.3766500372998304,0.3607924445205962
enhanced_ge_35,enhanced,35.0,,hold_90_greed_60,90,60.0,301,275,26,155,0.5636363636363636,0.015386698232736164,0.008538899430740043,423.13420140024454,-561.6937520238968,-138.55955062365223,5,0.0,0.32702283837737844,0.36027236421781234
enhanced_ge_35,enhanced,35.0,,hold_120_greed_60,120,60.0,301,275,26,155,0.5636363636363636,0.015386698232736164,0.008538899430740043,423.13420140024454,-561.6937520238968,-138.55955062365223,5,0.0,0.32702283837737844,0.36027236421781234
core_ge_40,core,40.0,,hold_40_greed_80,40,80.0,285,285,0,161,0.5649122807017544,0.011536569079890842,0.016129032258064502,328.792218776889,0.0,328.792218776889,5,0.0,0.3215586260965505,0.36019242098712034
core_ge_45,core,45.0,,hold_60_greed_60,60,60.0,250,233,17,132,0.5665236051502146,0.011803881993084122,0.007438016528925617,275.03045043886004,-382.5620794454937,-107.53162900663364,5,0.0,0.3345195605936267,0.3600414023255424
core_ge_45,core,45.0,,hold_90_greed_60,90,60.0,250,233,17,132,0.5665236051502146,0.011803881993084122,0.007438016528925617,275.03045043886004,-382.5620794454937,-107.53162900663364,5,0.0,0.3345195605936267,0.3600414023255424
core_ge_45,core,45.0,,hold_120_greed_60,120,60.0,250,233,17,132,0.5665236051502146,0.011803881993084122,0.007438016528925617,275.03045043886004,-382.5620794454937,-107.53162900663364,5,0.0,0.3345195605936267,0.3600414023255424
core_ge_35,core,35.0,,hold_40_greed_80,40,80.0,320,320,0,180,0.5625,0.011300475757640153,0.014309462915600979,361.61522424448486,0.0,361.61522424448486,5,0.0,0.31299047255688006,0.35960090492274166
enhanced_ge_40,enhanced,40.0,,hold_20_greed_70,20,70.0,258,258,0,145,0.562015503875969,0.013202401609978397,0.008505633239063282,340.62196153744264,0.0,340.62196153744264,5,0.0,0.3173530344812818,0.35958022966247544
core_ge_55,core,55.0,,hold_60_greed_80,60,80.0,175,160,15,87,0.54375,0.02196811816911954,0.011994554993588258,351.4898907059126,-341.24645810149553,10.24343260441708,4,0.0,0.24046184307041826,0.3592284880051024
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_60_greed_60,60,60.0,100,95,5,53,0.5578947368421052,0.02225881009275598,0.013043478260869712,211.4586958811818,-114.92056006645761,96.53813581472419,4,0.0,0.27935349896368855,0.3582767315317843
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_90_greed_60,90,60.0,100,95,5,53,0.5578947368421052,0.02225881009275598,0.013043478260869712,211.4586958811818,-114.92056006645761,96.53813581472419,4,0.0,0.27935349896368855,0.3582767315317843
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_120_greed_60,120,60.0,100,95,5,53,0.5578947368421052,0.02225881009275598,0.013043478260869712,211.4586958811818,-114.92056006645761,96.53813581472419,4,0.0,0.27935349896368855,0.3582767315317843
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_20_greed_off,20,,100,100,0,56,0.56,0.011911601292828587,0.010869565217391353,119.11601292828587,0.0,119.11601292828587,5,0.0,0.32464354907432946,0.3576019964619022
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_20_greed_80,20,80.0,100,100,0,56,0.56,0.011911601292828587,0.010869565217391353,119.11601292828587,0.0,119.11601292828587,5,0.0,0.32464354907432946,0.3576019964619022
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_20_greed_70,20,70.0,100,100,0,56,0.56,0.011141413704458087,0.009754164973588053,111.41413704458087,0.0,111.41413704458087,5,0.0,0.32464354907432946,0.3573709401853911
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_20_greed_60,20,60.0,100,100,0,56,0.56,0.008123623679960154,0.0071024797939714945,81.23623679960154,0.0,81.23623679960154,5,0.0,0.31606340741175004,0.35715201451104805
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_90_greed_off,90,,142,135,7,71,0.5259259259259259,0.03159306464010073,0.003030303030302939,426.5063726413599,-153.1149805637161,273.3913920776438,5,0.07692307692307693,0.2962286677764316,0.3564348966251863
baseline,baseline,0.0,,hold_40_greed_80,40,80.0,373,373,0,203,0.5442359249329759,0.011905512003228622,0.010398613518197486,444.0755977204276,0.0,444.0755977204276,5,0.0,0.2511479873448648,0.35559777707986734
enhanced_ge_35,enhanced,35.0,,hold_40_greed_off,40,,301,301,0,164,0.5448504983388704,0.010477808146129808,0.0134069400630914,315.3820251985072,0.0,315.3820251985072,5,0.0,0.2603135158359176,0.3547435103464007
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_120_greed_off,120,,41,36,5,20,0.5555555555555556,0.06368134290920072,0.031202152312441056,229.25283447312256,-114.92056006645761,114.33227440666495,3,0.4230769230769231,0.25576842747769235,0.35472839876001494
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_40_greed_off,40,,59,59,0,38,0.6440677966101694,0.023847221605832906,0.022371364653243964,140.69860747441413,0.0,140.69860747441413,5,0.0,0.42163702135578396,0.35445710307837186
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_40_greed_80,40,80.0,59,59,0,38,0.6440677966101694,0.023847221605832906,0.022371364653243964,140.69860747441413,0.0,140.69860747441413,5,0.0,0.42163702135578396,0.35445710307837186
qvix_ge_70,qvix,70.0,,hold_90_greed_70,90,70.0,43,34,9,23,0.6764705882352942,0.03881122592665916,0.007717886934347606,131.95816815064114,-209.444838438693,-77.48667028805187,4,0.0,0.36946325821866743,0.3543216012381514
core_ge_35,core,35.0,,hold_60_greed_80,60,80.0,320,297,23,159,0.5353535353535354,0.030852030467318367,0.006364359586316537,916.3053048793555,-496.6440056732507,419.6612992061048,5,0.0,0.2846769699640891,0.3541582192198361
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_60_greed_60,60,60.0,79,75,4,44,0.5866666666666667,0.02483622690152852,0.013808139534883912,186.2717017614639,-88.17011123342347,98.10159052804043,4,0.0,0.27348660273402786,0.3539052731850697
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_90_greed_60,90,60.0,79,75,4,44,0.5866666666666667,0.02483622690152852,0.013808139534883912,186.2717017614639,-88.17011123342347,98.10159052804043,4,0.0,0.27348660273402786,0.3539052731850697
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_120_greed_60,120,60.0,79,75,4,44,0.5866666666666667,0.02483622690152852,0.013808139534883912,186.2717017614639,-88.17011123342347,98.10159052804043,4,0.0,0.27348660273402786,0.3539052731850697
enhanced_ge_45,enhanced,45.0,,hold_60_greed_60,60,60.0,202,183,19,101,0.5519125683060109,0.015722486039689457,0.013043478260869712,287.7214945263171,-421.7910288094067,-134.06953428308964,5,0.0,0.33486726448876547,0.353883648805811
enhanced_ge_45,enhanced,45.0,,hold_90_greed_60,90,60.0,202,183,19,101,0.5519125683060109,0.015722486039689457,0.013043478260869712,287.7214945263171,-421.7910288094067,-134.06953428308964,5,0.0,0.33486726448876547,0.353883648805811
enhanced_ge_45,enhanced,45.0,,hold_120_greed_60,120,60.0,202,183,19,101,0.5519125683060109,0.015722486039689457,0.013043478260869712,287.7214945263171,-421.7910288094067,-134.06953428308964,5,0.0,0.33486726448876547,0.353883648805811
