test_year,rule,buy_combo,sell_combo,symbol,name,entry_date,exit_date,entry_close,exit_close,hold_days,status,return_rate,pnl_cny,mark_close,unrealized_return,unrealized_pnl_cny,year,variant
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512950,央企改革ETF,2023-05-22,2024-10-25,1.286,1.36,346.0,closed,0.057542768273717,5.754276827371707,1.489,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512950,央企改革ETF,2023-05-30,2024-10-25,1.277,1.36,340.0,closed,0.0649960845732187,6.49960845732187,1.489,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512950,央企改革ETF,2023-06-02,2024-10-25,1.288,1.36,337.0,closed,0.0559006211180124,5.590062111801242,1.489,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512950,央企改革ETF,2023-06-05,2024-10-25,1.284,1.36,336.0,closed,0.059190031152648,5.919003115264809,1.489,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-05-23,2023-06-01,0.843,0.934,7.0,closed,0.1079478054567024,10.794780545670246,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-05-26,2026-02-03,0.848,1.225,654.0,closed,0.4445754716981134,44.45754716981134,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-05-29,2026-02-03,0.86,1.225,653.0,closed,0.4244186046511629,42.441860465116285,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-06-01,2026-02-03,0.934,1.225,650.0,closed,0.3115631691648823,31.15631691648824,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-06-05,2026-02-03,0.954,1.225,648.0,closed,0.2840670859538785,28.40670859538785,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-04,2026-02-03,0.867,1.225,629.0,closed,0.4129181084198385,41.29181084198385,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-07,2026-02-03,0.852,1.225,626.0,closed,0.437793427230047,43.7793427230047,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-10,2026-02-03,0.863,1.225,625.0,closed,0.4194669756662805,41.94669756662805,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-13,2026-02-03,0.866,1.225,622.0,closed,0.4145496535796769,41.45496535796769,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-17,2026-02-03,0.858,1.225,620.0,closed,0.4277389277389278,42.77389277389278,0.85,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),512980,传媒ETF,2023-07-25,2026-02-03,0.842,1.225,614.0,closed,0.4548693586698338,45.48693586698338,0.85,,,2023,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-04,2025-08-04,1.254,1.388,1110.0,closed,0.1068580542264752,10.68580542264752,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-07,2025-08-04,1.267,1.388,1107.0,closed,0.0955011838989738,9.550118389897388,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-11,2025-08-04,1.232,1.388,1105.0,closed,0.1266233766233766,12.662337662337665,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-19,2025-08-04,1.25,1.388,1099.0,closed,0.1103999999999998,11.039999999999983,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-22,2025-08-04,1.274,1.388,1096.0,closed,0.0894819466248035,8.948194662480358,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-01-25,2025-08-04,1.265,1.388,1095.0,closed,0.0972332015810277,9.723320158102776,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-02,2025-08-04,1.242,1.388,1089.0,closed,0.1175523349436391,11.755233494363914,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-05,2025-08-04,1.238,1.388,1086.0,closed,0.121163166397415,12.116316639741507,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-08,2025-08-04,1.232,1.388,1085.0,closed,0.1266233766233766,12.662337662337665,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-02-18,2025-08-04,1.328,1.388,1082.0,closed,0.0451807228915661,4.518072289156616,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-01,2025-08-04,1.568,1.388,1013.0,closed,-0.114795918367347,-11.479591836734704,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-04,2025-08-04,1.554,1.388,1010.0,closed,-0.1068211068211069,-10.68211068211069,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-07,2025-08-04,1.534,1.388,1009.0,closed,-0.0951760104302478,-9.51760104302478,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-10,2025-08-04,1.582,1.388,1006.0,closed,-0.1226295828065741,-12.26295828065741,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-15,2025-08-04,1.554,1.388,1004.0,closed,-0.1068211068211069,-10.68211068211069,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-22,2025-08-04,1.53,1.388,999.0,closed,-0.0928104575163399,-9.281045751633998,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-25,2025-08-04,1.583,1.388,996.0,closed,-0.1231838281743525,-12.31838281743526,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-06-28,2025-08-04,1.568,1.388,995.0,closed,-0.114795918367347,-11.479591836734704,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-11,2025-08-04,1.847,1.388,927.0,closed,-0.2485110990795885,-24.851109907958858,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-14,2025-08-04,1.777,1.388,924.0,closed,-0.2189082723691615,-21.89082723691616,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-18,2025-08-04,1.806,1.388,922.0,closed,-0.2314507198228129,-23.14507198228129,1.18,,,2021,symbol_gap_2d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),515210,钢铁ETF,2021-10-21,2025-08-04,1.818,1.388,919.0,closed,-0.2365236523652366,-23.652365236523664,1.18,,,2021,symbol_gap_2d
2022,n120_exit60_years0_worst0,日KDIF低位(120日20%) + 月KEMV低位(60日5%),周KEMV高位(60日10%),515790,光伏ETF,2022-01-04,2022-05-24,1.629,1.358,90.0,closed,-0.1663597298956414,-16.63597298956414,0.816,,,2022,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-07,,1.101,,,open,,,0.816,-0.2588555858310627,-25.88555858310627,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-11,,1.123,,,open,,,0.816,-0.2733748886910062,-27.337488869100625,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-14,,1.128,,,open,,,0.816,-0.276595744680851,-27.6595744680851,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-18,,1.101,,,open,,,0.816,-0.2588555858310627,-25.88555858310627,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-21,,1.093,,,open,,,0.816,-0.2534309240622141,-25.34309240622141,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-25,,1.123,,,open,,,0.816,-0.2733748886910062,-27.337488869100625,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-28,,1.128,,,open,,,0.816,-0.276595744680851,-27.6595744680851,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-06-01,,1.066,,,open,,,0.816,-0.2345215759849906,-23.452157598499067,2026,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-05-23,2024-11-08,1.215,1.222,355.0,closed,0.0057613168724279,0.576131687242798,1.104,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-05-26,2024-11-08,1.198,1.222,352.0,closed,0.0200333889816359,2.003338898163598,1.104,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-05-29,2024-11-08,1.21,1.222,351.0,closed,0.0099173553719007,0.9917355371900748,1.104,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-06-01,2024-11-08,1.238,1.222,348.0,closed,-0.012924071082391,-1.292407108239102,1.104,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-06-05,2024-11-08,1.22,1.222,346.0,closed,0.001639344262295,0.1639344262295061,1.104,,,2023,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),516970,基建ETF,2023-07-03,2024-11-08,1.238,1.222,328.0,closed,-0.012924071082391,-1.292407108239102,1.104,,,2023,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-08,,1.242,,,open,,,1.104,-0.111111111111111,-11.111111111111104,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-11,,1.253,,,open,,,1.104,-0.1189146049481243,-11.891460494812431,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-14,,1.234,,,open,,,1.104,-0.105348460291734,-10.534846029173403,2026,symbol_gap_2d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-18,,1.209,,,open,,,1.104,-0.0868486352357319,-8.684863523573194,2026,symbol_gap_2d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-07-25,2024-06-13,0.92,1.058,213.0,closed,0.1499999999999999,14.999999999999991,1.072,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-07-31,2024-06-13,0.925,1.058,209.0,closed,0.1437837837837838,14.378378378378386,1.072,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-04,2024-06-13,0.931,1.058,205.0,closed,0.1364124597207303,13.641245972073037,1.072,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-15,2024-06-13,0.922,1.058,198.0,closed,0.1475054229934924,14.750542299349243,1.072,,,2023,symbol_gap_3d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-15,,1.03,,,open,,,1.072,0.0407766990291262,4.077669902912628,2026,symbol_gap_3d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-19,,1.044,,,open,,,1.072,0.0268199233716475,2.6819923371647514,2026,symbol_gap_3d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-23,,1.047,,,open,,,1.072,0.0238777459407832,2.387774594078329,2026,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-02,2026-01-13,0.702,0.839,28.0,closed,0.1951566951566952,19.51566951566952,0.9,,,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-08,2026-01-13,0.742,0.839,24.0,closed,0.1307277628032344,13.072776280323438,0.9,,,2025,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-07,,1.063,,,open,,,0.579,-0.4553151458137348,-45.53151458137348,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-13,,1.136,,,open,,,0.579,-0.4903169014084507,-49.03169014084507,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-17,,1.111,,,open,,,0.579,-0.4788478847884788,-47.88478847884788,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-28,,1.114,,,open,,,0.579,-0.4802513464991024,-48.02513464991024,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-06,,1.142,,,open,,,0.579,-0.4929947460595446,-49.29947460595447,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-14,,1.084,,,open,,,0.579,-0.4658671586715868,-46.58671586715868,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-20,,1.053,,,open,,,0.579,-0.4501424501424501,-45.01424501424501,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-24,,1.059,,,open,,,0.579,-0.4532577903682719,-45.3257790368272,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-28,,1.06,,,open,,,0.579,-0.4537735849056604,-45.377358490566046,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-04-03,,1.116,,,open,,,0.579,-0.4811827956989248,-48.118279569892486,2023,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159766,旅游ETF,2025-06-27,,0.676,,,open,,,0.579,-0.1434911242603551,-14.349112426035514,2025,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-08,2025-10-10,0.992,2.123,588.0,closed,1.140120967741936,114.0120967741936,2.671,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-12,2025-10-10,0.956,2.123,584.0,closed,1.22071129707113,122.071129707113,2.671,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-16,2025-10-10,0.961,2.123,582.0,closed,1.2091571279916755,120.91571279916758,2.671,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-22,2025-10-10,0.99,2.123,578.0,closed,1.1444444444444448,114.44444444444449,2.671,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-08-15,2025-10-10,1.034,2.123,519.0,closed,1.0531914893617025,105.31914893617022,2.671,,,2023,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159811,5G50ETF,2025-04-02,2025-10-10,1.257,2.123,126.0,closed,0.6889419252187752,68.89419252187751,2.671,,,2025,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-05-22,2024-11-07,0.698,0.82,355.0,closed,0.174785100286533,17.478510028653304,1.43,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-06-14,2024-11-07,0.704,0.82,338.0,closed,0.1647727272727273,16.47727272727273,1.43,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-06-19,2024-11-07,0.709,0.82,335.0,closed,0.156558533145275,15.6558533145275,1.43,,,2023,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-12,2025-09-02,1.026,0.677,947.0,closed,-0.3401559454191033,-34.01559454191033,0.781,,,2021,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-18,2025-09-02,1.058,0.677,943.0,closed,-0.3601134215500945,-36.01134215500945,0.781,,,2021,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-10-22,2025-09-02,1.067,0.677,939.0,closed,-0.3655107778819118,-36.55107778819118,0.781,,,2021,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159870,化工ETF,2021-11-02,2025-09-02,1.026,0.677,932.0,closed,-0.3401559454191033,-34.01559454191033,0.781,,,2021,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159870,化工ETF,2025-01-15,2025-09-04,0.563,0.665,155.0,closed,0.1811722912966253,18.117229129662537,0.781,,,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159870,化工ETF,2025-01-20,2025-09-04,0.573,0.665,152.0,closed,0.1605584642233859,16.055846422338593,0.781,,,2025,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159887,银行ETF,2023-07-04,2025-07-14,0.886,1.456,491.0,closed,0.6433408577878104,64.33408577878103,1.37,,,2023,symbol_gap_3d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159887,银行ETF,2023-07-14,2025-07-14,0.896,1.456,483.0,closed,0.625,62.5,1.37,,,2023,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-04,,1.397,,,open,,,1.37,-0.0193271295633499,-1.932712956334992,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-08,,1.418,,,open,,,1.37,-0.0338504936530322,-3.385049365303228,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-19,,1.377,,,open,,,1.37,-0.0050835148874364,-0.5083514887436413,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-25,,1.396,,,open,,,1.37,-0.0186246418338107,-1.862464183381074,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-29,,1.361,,,open,,,1.37,0.0066127847171197,0.6612784717119791,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-02,,1.369,,,open,,,1.37,0.0007304601899196,0.0730460189919623,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-08,,1.341,,,open,,,1.37,0.0216256524981357,2.162565249813575,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-12,,1.342,,,open,,,1.37,0.0208643815201192,2.086438152011927,2025,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-02,2025-09-02,4.912,4.035,1095.0,closed,-0.1785423452768729,-17.854234527687296,4.5,,,2021,symbol_gap_3d
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159902,中小板ETF,2021-03-08,2025-09-02,4.595,4.035,1091.0,closed,-0.1218715995647442,-12.187159956474424,4.5,,,2021,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159902,中小板ETF,2025-01-14,,3.256,,,open,,,4.5,0.3820638820638822,38.20638820638822,2025,symbol_gap_3d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159902,中小板ETF,2025-01-20,,3.285,,,open,,,4.5,0.36986301369863,36.98630136986301,2025,symbol_gap_3d
