signal_date,line,symbol,name,rank_score,score_detail,entry_date,exit_date,completed,ret,year,entry_close_calc,variant,exit_reason
2022-06-16,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-17,2022-08-12,True,-0.0320910973084885,2022,0.966,tp20,original
2022-06-17,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-20,2022-08-15,True,-0.0343749999999999,2022,0.96,tp20,original
2022-06-20,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-06-21,2022-08-16,True,0.0768518518518517,2022,1.08,tp20,original
2022-06-21,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-06-22,2022-08-17,True,0.0999999999999998,2022,1.06,tp20,original
2022-06-22,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-06-23,2022-08-18,True,0.0675925925925926,2022,1.08,tp20,original
2022-06-23,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-24,2022-08-19,True,-0.0490296220633298,2022,0.979,tp20,original
2022-06-24,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-27,2022-08-22,True,-0.0520408163265305,2022,0.98,tp20,original
2022-06-27,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-28,2022-08-23,True,-0.0567375886524822,2022,0.987,tp20,original
2022-06-28,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-29,2022-08-24,True,-0.0496380558428127,2022,0.967,tp20,original
2022-06-29,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-06-30,2022-08-25,True,-0.0399590163934425,2022,0.976,tp20,original
2022-06-30,C,512880,证券ETF,0.5,hit=2/4;selected_score=133585973381.73016,2022-07-01,2022-08-26,True,-0.0373831775700933,2022,0.963,tp20,original
2022-07-01,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-04,2022-08-29,True,-0.0465356773526369,2022,0.967,tp20,original
2022-07-04,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-05,2022-08-30,True,-0.0324947589098532,2022,0.954,tp20,original
2022-07-05,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-06,2022-08-31,True,-0.0148462354188758,2022,0.943,tp20,original
2022-07-06,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-07,2022-09-01,True,-0.0255047821466524,2022,0.941,tp20,original
2022-07-07,C,516750,建材ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-08,2022-09-02,True,-0.1100292112950339,2022,1.027,tp20,original
2022-07-08,C,516750,建材ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-11,2022-09-05,True,-0.0999999999999999,2022,1.01,tp20,original
2022-07-11,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-07-12,2022-09-06,True,0.1987179487179486,2022,1.092,tp20,original
2022-07-12,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-07-13,2022-09-06,True,0.20091743119266048,2022,1.09,tp20,tp0.2
2022-07-13,C,512950,央企改革ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-07-14,2022-09-08,True,-0.0310457516339869,2022,1.224,tp20,original
2022-07-14,C,159902,中小板ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-07-15,2022-09-09,True,-0.0494376757263353,2022,4.268,tp20,original
2022-07-15,C,512950,央企改革ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-07-18,2022-09-13,True,-0.0203915171288743,2022,1.226,tp20,original
2022-07-18,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-19,2022-09-14,True,-0.0426382411725515,2022,1.501,tp20,original
2022-07-19,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-20,2022-09-15,True,-0.0010834236186348,2022,0.923,tp20,original
2022-07-20,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-21,2022-09-16,True,-0.049234135667396,2022,0.914,tp20,original
2022-07-21,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-22,2022-09-19,True,-0.0412595005428881,2022,0.921,tp20,original
2022-07-22,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-25,2022-09-20,True,-0.0188261351052049,2022,0.903,tp20,original
2022-07-25,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-26,2022-09-21,True,-0.0044198895027623,2022,0.905,tp20,original
2022-07-26,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-07-27,2022-09-22,True,-0.0088495575221239,2022,0.904,tp20,original
2022-07-27,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-07-28,2022-09-23,True,-0.0717372515125324,2022,1.157,tp20,original
2022-07-28,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-07-29,2022-09-26,True,-0.0760749724366042,2022,0.907,tp20,original
2022-07-29,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-01,2022-09-27,True,-0.0611111111111111,2022,0.9,tp20,original
2022-08-01,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-02,2022-09-28,True,-0.0504124656278642,2022,1.091,tp20,original
2022-08-02,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-03,2022-09-29,True,-0.0465116279069768,2022,1.075,tp20,original
2022-08-03,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-04,2022-09-30,True,-0.0517082179132041,2022,1.083,tp20,original
2022-08-04,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-05,2022-10-10,True,-0.060384263494968,2022,1.093,tp20,original
2022-08-05,C,159930,能源ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-08-08,2022-09-07,True,0.20109689213893955,2022,1.094,tp20,tp0.2
2022-08-08,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-09,2022-10-12,True,-0.0376838235294119,2022,1.088,tp20,original
2022-08-09,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-10,2022-10-13,True,-0.0449954086317722,2022,1.089,tp20,original
2022-08-10,C,516970,基建ETF,0.4,hit=2/5;selected_score=0.5492349920969236,2022-08-11,2022-10-14,True,-0.0480072463768117,2022,1.104,tp20,original
2022-08-11,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-12,2022-10-17,True,-0.0919786096256685,2022,0.935,tp20,original
2022-08-12,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-15,2022-10-18,True,-0.0884573894282633,2022,0.927,tp20,original
2022-08-15,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-16,2022-10-19,True,-0.0951351351351351,2022,0.925,tp20,original
2022-08-16,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-17,2022-10-20,True,-0.1101694915254237,2022,0.944,tp20,original
2022-08-17,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-18,2022-10-21,True,-0.0982905982905983,2022,0.936,tp20,original
2022-08-18,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-19,2022-10-24,True,-0.1127819548872181,2022,0.931,tp20,original
2022-08-19,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-08-22,2022-10-25,True,-0.1146881287726357,2022,1.491,tp20,original
2022-08-22,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-08-23,2022-10-26,True,-0.121374865735768,2022,0.931,tp20,original
2022-08-23,C,516750,建材ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-08-24,2022-10-27,True,-0.1239035087719298,2022,0.912,tp20,original
2022-08-24,C,516750,建材ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-08-25,2022-10-28,True,-0.1704668838219327,2022,0.921,tp20,original
2022-08-25,C,516750,建材ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-08-26,2022-10-31,True,-0.1902173913043479,2022,0.92,tp20,original
2022-08-26,C,512660,军工ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-08-29,2022-11-01,True,0.0204081632653061,2022,1.176,tp20,original
2022-08-29,C,159902,中小板ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-08-30,2022-11-02,True,-0.0905770635500365,2022,4.107,tp20,original
2022-08-30,C,512720,计算机ETF,0.4,hit=2/5;selected_score=73869226391.63521,2022-08-31,2022-11-03,True,0.0718623481781375,2022,0.988,tp20,original
2022-08-31,C,512950,央企改革ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-09-01,2022-11-04,True,-0.0222412318220701,2022,1.169,tp20,original
2022-09-01,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-09-02,2022-11-07,True,-0.0383522727272725,2022,1.408,tp20,original
2022-09-02,C,512950,央企改革ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-09-05,2022-11-08,True,-0.0197255574614064,2022,1.166,tp20,original
2022-09-05,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-09-06,2022-11-09,True,-0.0810810810810809,2022,0.3462290502793296,tp20,original
2022-09-06,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-09-07,2022-11-10,True,-0.1192052980132448,2022,0.3532472067039106,tp20,original
2022-09-07,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-09-08,2022-11-11,True,-0.0985352862849534,2022,0.3513756983240224,tp20,original
2022-09-08,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-09-09,2022-11-14,True,-0.0949197860962565,2022,0.3499720670391061,tp20,original
2022-09-09,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-09-13,2022-11-15,True,-0.0335570469798659,2022,0.34856843575419,tp20,original
2022-09-13,C,159813,半导体ETF鹏华,0.4,hit=2/5;selected_score=73869226391.63521,2022-09-14,2022-11-16,True,-0.0470430107526883,2022,0.3481005586592179,tp20,original
2022-09-14,C,159813,半导体ETF鹏华,0.4,hit=2/5;selected_score=73869226391.63521,2022-09-15,2022-11-17,True,0.0013888888888888,2022,0.3368715083798883,tp20,original
2022-09-15,C,159813,半导体ETF鹏华,0.4,hit=2/5;selected_score=73869226391.63521,2022-09-16,2022-11-18,True,-0.0098314606741571,2022,0.3331284916201117,tp20,original
2022-09-16,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-09-19,2022-11-21,True,-0.1005723630417007,2022,1.223,tp20,original
2022-09-19,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-20,2022-11-22,True,-0.0114613180515761,2022,0.3265782122905028,tp20,original
2022-09-20,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-21,2022-11-23,True,0.0058565153733529,2022,0.3195600558659218,tp20,original
2022-09-21,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-22,2022-11-24,True,0.0058997050147491,2022,0.3172206703910615,tp20,original
2022-09-22,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-23,2022-11-25,True,0.0165662650602411,2022,0.3106703910614525,tp20,original
2022-09-23,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-26,2022-11-28,True,0.0,2022,0.3102025139664805,tp20,original
2022-09-26,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-27,2022-11-29,True,-0.0044444444444443,2022,0.3158170391061453,tp20,original
2022-09-27,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-09-28,2022-11-30,True,0.0182648401826484,2022,0.3073952513966481,tp20,original
2022-09-28,C,516970,基建ETF,1.0,hit=5/5;selected_score=0.5492349920969236,2022-09-29,2022-12-01,True,0.1073170731707318,2022,1.025,tp20,original
2022-09-29,C,516970,基建ETF,1.0,hit=5/5;selected_score=0.5492349920969236,2022-09-30,2022-12-02,True,0.1080817916260954,2022,1.027,tp20,original
2022-09-30,C,516970,基建ETF,1.0,hit=5/5;selected_score=0.5492349920969236,2022-10-10,2022-12-05,True,0.1703992210321325,2022,1.027,tp20,original
2022-10-10,C,516970,基建ETF,1.0,hit=5/5;selected_score=0.5492349920969236,2022-10-11,2022-12-06,True,0.1435499515033949,2022,1.031,tp20,original
2022-10-11,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-10-12,2022-12-07,True,0.1084142394822007,2022,0.2891480446927374,tp20,original
2022-10-12,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-10-13,2022-12-08,True,0.0974025974025973,2022,0.2882122905027933,tp20,original
2022-10-13,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-10-14,2022-12-09,True,0.0757097791798107,2022,0.2966340782122905,tp20,original
2022-10-14,C,159813,半导体ETF鹏华,0.8,hit=4/5;selected_score=73869226391.63521,2022-10-17,2022-12-12,True,0.0776397515527949,2022,0.3013128491620112,tp20,original
2022-10-17,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-18,2022-12-13,True,0.0703125,2022,0.2994413407821229,tp20,original
2022-10-18,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-19,2022-12-14,True,0.0791139240506326,2022,0.2956983240223464,tp20,original
2022-10-19,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-20,2022-12-15,True,0.0548780487804876,2022,0.306927374301676,tp20,original
2022-10-20,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-21,2022-12-16,True,0.0495356037151704,2022,0.3022486033519553,tp20,original
2022-10-21,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-24,2022-12-19,True,0.0295489891135303,2022,0.3008449720670391,tp20,original
2022-10-24,C,516750,建材ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-10-25,2022-12-20,True,0.1020151133501259,2022,0.794,tp20,original
2022-10-25,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-26,2022-12-21,True,-0.0106060606060608,2022,0.3087988826815643,tp20,original
2022-10-26,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-27,2022-12-22,True,-0.0316265060240964,2022,0.3106703910614525,tp20,original
2022-10-27,C,159813,半导体ETF鹏华,0.6,hit=3/5;selected_score=73869226391.63521,2022-10-28,2022-12-23,True,-0.032208588957055,2022,0.3050558659217877,tp20,original
2022-10-28,C,159611,电力ETF,1.0,hit=4/4;selected_score=1.117839944306766,2022-10-31,2022-12-26,True,0.0060313630880579,2022,0.829,tp20,original
2022-10-31,C,159611,电力ETF,1.0,hit=4/4;selected_score=1.117839944306766,2022-11-01,2022-12-27,True,-0.0071343638525565,2022,0.841,tp20,original
2022-11-01,C,510880,红利ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-11-02,2022-12-28,True,0.027857142857143,2022,2.8,tp20,original
2022-11-02,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-11-03,2022-12-29,True,0.022754491017964,2022,0.835,tp20,original
2022-11-03,C,159611,电力ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-11-04,2022-12-30,True,0.0105386416861825,2022,0.854,tp20,original
2022-11-04,C,159813,半导体ETF鹏华,0.4,hit=2/5;selected_score=73869226391.63521,2022-11-07,2023-01-03,True,-0.0659971305595406,2022,0.3261103351955307,tp20,original
2022-11-07,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-08,2023-01-04,True,0.0248520710059172,2022,0.845,tp20,original
2022-11-08,C,510880,红利ETF,0.4,hit=2/5;selected_score=0.4333113332262188,2022-11-09,2023-01-05,True,0.017531556802244,2022,2.852,tp20,original
2022-11-09,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-10,2023-01-06,True,0.0424528301886792,2022,0.848,tp20,original
2022-11-10,C,512660,军工ETF,0.4,hit=2/5;selected_score=0.5492349920969236,2022-11-11,2023-01-09,True,-0.0695876288659793,2022,1.164,tp20,original
2022-11-11,C,512660,军工ETF,0.4,hit=2/5;selected_score=0.5492349920969236,2022-11-14,2023-01-10,True,-0.0661444734551784,2022,1.149,tp20,original
2022-11-14,C,512660,军工ETF,0.4,hit=2/5;selected_score=0.5492349920969236,2022-11-15,2023-01-11,True,-0.0923866552609068,2022,1.169,tp20,original
2022-11-15,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-16,2023-01-12,True,0.0089686098654708,2022,0.892,tp20,original
2022-11-16,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-17,2023-01-13,True,0.0245535714285713,2022,0.896,tp20,original
2022-11-17,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-18,2023-01-16,True,0.0712669683257918,2022,0.884,tp20,original
2022-11-18,C,512400,有色金属ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-11-21,2023-01-17,True,0.024,2022,1.125,tp20,original
2022-11-21,C,159930,能源ETF,0.75,hit=3/4;selected_score=1.117839944306766,2022-11-22,2023-01-18,True,-0.0089928057553957,2022,1.112,tp20,original
2022-11-22,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-11-23,2023-01-19,True,-0.0175953079178885,2022,1.364,tp20,original
2022-11-23,C,159902,中小板ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-11-24,2023-01-20,True,0.0667567567567566,2022,3.7,tp20,original
2022-11-24,C,159902,中小板ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-11-25,2023-01-30,True,0.0878194671016858,2022,3.678,tp20,original
2022-11-25,C,159902,中小板ETF,0.6,hit=3/5;selected_score=0.4333113332262188,2022-11-28,2023-01-31,True,0.0931062894809118,2022,3.641,tp20,original
2022-11-28,C,512660,军工ETF,0.4,hit=2/5;selected_score=0.5492349920969236,2022-11-29,2023-02-01,True,0.019349164467898,2022,1.137,tp20,original
2022-11-29,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-11-30,2023-02-02,True,0.0749440715883669,2022,0.894,tp20,original
2022-11-30,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-01,2023-02-03,True,0.0624303232998884,2022,0.897,tp20,original
2022-12-01,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-02,2023-02-06,True,0.0458612975391499,2022,0.894,tp20,original
2022-12-02,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-05,2023-02-07,True,0.0129589632829372,2022,0.926,tp20,original
2022-12-05,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-06,2023-02-08,True,0.008686210640608,2022,0.921,tp20,original
2022-12-06,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-07,2023-02-09,True,0.0350877192982455,2022,0.912,tp20,original
2022-12-07,C,512880,证券ETF,0.25,hit=1/4;selected_score=133585973381.73016,2022-12-08,2023-02-10,True,0.0285714285714286,2022,0.91,tp20,original
2022-12-08,C,159930,能源ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-12-09,2023-02-13,True,-0.0370697263901147,2022,1.133,tp20,original
2022-12-09,C,159930,能源ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-12-12,2023-02-14,True,-0.0144274120829576,2022,1.109,tp20,original
2022-12-12,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=1.117839944306766,2022-12-13,2023-02-15,True,0.0153061224489794,2022,1.372,tp20,original
2022-12-13,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-14,2023-02-16,True,0.0255707762557078,2022,1.095,tp20,original
2022-12-14,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-15,2023-02-17,True,0.0109090909090909,2022,1.1,tp20,original
2022-12-15,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-16,2023-02-20,True,0.0285714285714286,2022,1.085,tp20,original
2022-12-16,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-19,2023-02-21,True,0.0504201680672269,2022,1.071,tp20,original
2022-12-19,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-20,2023-02-22,True,0.0531716417910446,2022,1.072,tp20,original
2022-12-20,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-21,2023-02-23,True,0.0635071090047394,2022,1.055,tp20,original
2022-12-21,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-22,2023-02-24,True,0.0909090909090908,2022,1.045,tp20,original
2022-12-22,C,512660,军工ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-23,2023-02-27,True,0.0987415295256535,2022,1.033,tp20,original
2022-12-23,C,516970,基建ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-26,2023-02-28,True,0.0867106503298775,2022,1.061,tp20,original
2022-12-26,C,516970,基建ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-27,2023-03-01,True,0.0990654205607475,2022,1.07,tp20,original
2022-12-27,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2022-12-28,2023-03-02,True,0.1310084825636193,2022,1.061,tp20,original
2022-12-28,C,516970,基建ETF,0.8,hit=4/5;selected_score=0.5492349920969236,2022-12-29,2023-03-03,True,0.1684110371075167,2022,1.051,tp20,original
2022-12-29,C,516970,基建ETF,1.0,hit=5/5;selected_score=0.5492349920969236,2022-12-30,2023-03-06,True,0.1396438612933459,2022,1.067,tp20,original
2022-12-30,C,516970,基建ETF,0.6,hit=3/5;selected_score=0.5492349920969236,2023-01-03,2023-03-07,True,0.1261595547309832,2022,1.078,tp20,original
2023-01-03,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-04,2023-03-08,True,0.0258519388954172,2023,0.851,tp20,original
2023-01-04,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-05,2023-03-09,True,0.0105017502917152,2023,0.857,tp20,original
2023-01-05,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-06,2023-03-10,True,0.0023364485981307,2023,0.856,tp20,original
2023-01-06,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-09,2023-03-13,True,-0.0034682080924856,2023,0.865,tp20,original
2023-01-09,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-10,2023-03-14,True,0.0150637311703361,2023,0.863,tp20,original
2023-01-10,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-11,2023-03-15,True,0.0185399768250289,2023,0.863,tp20,original
2023-01-11,C,159825,农业ETF,0.8,hit=4/5;selected_score=0.2802254631310315,2023-01-12,2023-03-16,True,0.0,2023,0.858,tp20,original
2023-01-12,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-13,2023-03-17,True,-0.0319693094629156,2023,0.782,tp20,original
2023-01-13,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-16,2023-03-20,True,-0.0479192938209331,2023,0.793,tp20,original
2023-01-16,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-17,2023-03-21,True,-0.0438047559449311,2023,0.799,tp20,original
2023-01-17,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-18,2023-03-22,True,-0.045,2023,0.8,tp20,original
2023-01-18,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-19,2023-03-23,True,-0.0509950248756219,2023,0.804,tp20,original
2023-01-19,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-20,2023-03-24,True,-0.06288532675709,2023,0.811,tp20,original
2023-01-20,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-30,2023-03-27,True,-0.0709046454767725,2023,0.818,tp20,original
2023-01-30,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-01-31,2023-03-28,True,-0.0729040097205345,2023,0.823,tp20,original
2023-01-31,C,159870,化工ETF,0.75,hit=3/4;selected_score=0.3858103633572226,2023-02-01,2023-03-29,True,-0.0910179640718562,2023,0.835,tp20,original
2023-02-01,C,159825,农业ETF,0.6,hit=3/5;selected_score=0.2802254631310315,2023-02-02,2023-03-30,True,-0.0670329670329671,2023,0.91,tp20,original
2023-02-02,C,159825,农业ETF,0.6,hit=3/5;selected_score=0.2802254631310315,2023-02-03,2023-03-31,True,-0.044296788482835,2023,0.903,tp20,original
2023-02-03,C,159825,农业ETF,0.6,hit=3/5;selected_score=0.2802254631310315,2023-02-06,2023-04-03,True,-0.0312151616499443,2023,0.897,tp20,original
2023-02-06,C,516750,建材ETF,0.75,hit=3/4;selected_score=0.7811455278137529,2023-02-07,2023-04-04,True,-0.0399568034557236,2023,0.926,tp20,original
2023-02-07,C,159825,农业ETF,0.6,hit=3/5;selected_score=0.2802254631310315,2023-02-08,2023-04-06,True,-0.0191226096737907,2023,0.889,tp20,original
2023-02-08,C,516750,建材ETF,0.75,hit=3/4;selected_score=0.7811455278137529,2023-02-09,2023-04-07,True,-0.0301399354144241,2023,0.929,tp20,original
2023-02-09,C,516750,建材ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-10,2023-04-10,True,-0.0344086021505376,2023,0.93,tp20,original
2023-02-10,C,512400,有色金属ETF,0.75,hit=3/4;selected_score=0.7811455278137529,2023-02-13,2023-04-11,True,-0.0218120805369127,2023,1.192,tp20,original
2023-02-13,C,512400,有色金属ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-14,2023-04-12,True,-0.0249584026622295,2023,1.202,tp20,original
2023-02-14,C,512400,有色金属ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-15,2023-04-13,True,-0.0243902439024391,2023,1.189,tp20,original
2023-02-15,C,512400,有色金属ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-16,2023-04-14,True,0.0319240724762726,2023,1.159,tp20,original
2023-02-16,C,512400,有色金属ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-17,2023-04-17,True,0.0458874458874458,2023,1.155,tp20,original
2023-02-17,C,515210,钢铁ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-20,2023-04-18,True,-0.0298932384341636,2023,1.405,tp20,original
2023-02-20,C,159611,电力ETF,0.5,hit=2/4;selected_score=0.7811455278137529,2023-02-21,2023-04-19,True,0.0239179954441912,2023,0.878,tp20,original
2023-02-21,C,515790,光伏ETF,0.5,hit=2/4;selected_score=0.3858103633572226,2023-02-22,2023-04-20,True,-0.0961403508771929,2023,1.425,tp20,original
2023-02-22,C,515790,光伏ETF,0.5,hit=2/4;selected_score=0.3858103633572226,2023-02-23,2023-04-21,True,-0.1245722108145107,2023,1.461,tp20,original
