qvix_weight,entry_threshold,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,meaningful_worst_year,selection_score
0.0,65,60,65.0,66,66,0,34,0.5151515151515151,0.024356798354038384,0.004009396400700749,160.75486913665333,0.0,160.75486913665333,2,0.41025641025641024,0.1282051282051282,0.41025641025641024,-inf
0.8,60,60,65.0,34,34,0,17,0.5,0.022990534933419404,-0.0006054904289913843,78.16781877362598,0.0,78.16781877362598,2,0.0,0.27419354838709675,0.5483870967741935,-inf
0.6,70,60,65.0,3,3,0,0,0.0,-0.053613352475797384,-0.060815047021943625,-16.084005742739215,0.0,-16.084005742739215,2,0.0,0.0,,-inf
0.6,65,60,65.0,15,15,0,6,0.4,-0.002599083092843698,-0.02198041349292712,-3.8986246392655466,0.0,-3.8986246392655466,2,0.0,0.25,0.5,-inf
0.6,60,60,65.0,31,31,0,15,0.4838709677419355,0.02574433519656646,-0.0008554319931566301,79.80743910935603,0.0,79.80743910935603,2,0.0,0.26785714285714285,0.5357142857142857,-inf
0.6,55,60,65.0,44,44,0,23,0.5227272727272727,0.025014361696026347,0.004299968652223041,110.06319146251593,0.0,110.06319146251593,2,0.0,0.2804878048780488,0.5609756097560976,-inf
0.6,50,60,65.0,55,55,0,33,0.6,0.03004329046325757,0.01565217391304352,165.23809754791665,0.0,165.23809754791665,3,0.0,0.4126455978474404,0.6274509803921569,-inf
0.6,45,60,65.0,75,75,0,42,0.56,0.020730579059912064,0.005163511187607606,155.47934294934046,0.0,155.47934294934046,3,0.0,0.40963453652583937,0.5714285714285714,-inf
0.6,40,60,65.0,103,103,0,52,0.5048543689320388,0.010254692431729627,0.0019505851755525772,105.62333204681515,0.0,105.62333204681515,3,0.0,0.3424674446093876,0.5,-inf
0.6,35,60,65.0,136,136,0,66,0.4852941176470588,0.005597097420337284,-0.0017100600389146625,76.12052491658706,0.0,76.12052491658706,3,0.0,0.23474998721111606,0.4959349593495935,-inf
0.6,30,60,65.0,165,165,0,84,0.509090909090909,0.005370894733723518,0.001519756838905817,88.61976310643804,0.0,88.61976310643804,3,0.0,0.2863627182780065,0.48905109489051096,-inf
0.5,70,90,75.0,2,2,0,2,1.0,0.02259441057985201,0.02259441057985201,4.518882115970402,0.0,4.518882115970402,1,1.0,0.0,,-inf
0.5,65,90,75.0,14,14,0,8,0.5714285714285714,0.03852723977894152,0.011462935243026329,53.93813569051813,0.0,53.93813569051813,2,0.0,0.3333333333333333,0.6666666666666666,-inf
0.5,60,90,75.0,25,25,0,16,0.64,0.07393680985836287,0.022529069767442067,184.84202464590717,0.0,184.84202464590717,2,0.0,0.36363636363636365,0.7272727272727273,-inf
0.5,55,90,75.0,46,46,0,32,0.6956521739130435,0.08458773522098952,0.04187772385984179,389.1035820165518,0.0,389.1035820165518,2,0.0,0.37209302325581395,0.7441860465116279,-inf
0.6,30,90,65.0,165,165,0,84,0.509090909090909,0.005370894733723518,0.001519756838905817,88.61976310643804,0.0,88.61976310643804,3,0.0,0.2863627182780065,0.48905109489051096,-inf
0.6,70,60,75.0,3,3,0,1,0.3333333333333333,-0.02461873809410764,-0.019853709508881878,-7.385621428232292,0.0,-7.385621428232292,2,0.0,0.25,,-inf
0.6,65,60,75.0,15,15,0,7,0.4666666666666667,0.04849525689064793,-0.019853709508881878,72.74288533597189,0.0,72.74288533597189,2,0.0,0.2916666666666667,0.5833333333333334,-inf
0.6,60,60,75.0,31,31,0,18,0.5806451612903226,0.08866057449922071,0.03119584055459268,274.8477809475842,0.0,274.8477809475842,2,0.0,0.32142857142857145,0.6428571428571429,-inf
0.6,55,60,75.0,44,44,0,26,0.5909090909090909,0.08859569677618197,0.031049498079255056,389.82106581520065,0.0,389.82106581520065,2,0.0,0.3170731707317073,0.6341463414634146,-inf
0.6,50,60,75.0,55,55,0,35,0.6363636363636364,0.09162421929390929,0.044331395348837344,503.9332061165011,0.0,503.9332061165011,3,0.0,0.32351290642521785,0.6862745098039216,-inf
0.6,45,60,75.0,75,75,0,45,0.6,0.07247219134879486,0.026315789473684292,543.5414351159615,0.0,543.5414351159615,3,0.0,0.2711360161045097,0.6285714285714286,-inf
0.6,40,60,75.0,103,103,0,61,0.5922330097087378,0.05488854548810266,0.020803443328551108,565.3520185274574,0.0,565.3520185274574,3,0.0,0.30106826179861484,0.6063829787234043,-inf
0.6,35,60,75.0,136,136,0,78,0.5735294117647058,0.04546349842183031,0.015781050036632105,618.3035785368922,0.0,618.3035785368922,3,0.0,0.2500237575098319,0.4,-inf
0.6,30,60,75.0,165,165,0,99,0.6,0.04158278806924648,0.01945181255526074,686.1160031425669,0.0,686.1160031425669,3,0.0,0.2939781442264048,0.6058394160583942,-inf
0.6,70,60,70.0,3,3,0,0,0.0,-0.07241227491591551,-0.08045977011494243,-21.72368247477465,0.0,-21.72368247477465,2,0.0,0.0,,-inf
0.6,65,60,70.0,15,15,0,6,0.4,-0.0004541524499070156,-0.038141470180305115,-0.6812286748605234,0.0,-0.6812286748605234,2,0.0,0.25,0.5,-inf
0.6,60,60,70.0,31,31,0,15,0.4838709677419355,0.046778668235561725,-0.004285714285714337,145.01387153024135,0.0,145.01387153024135,2,0.0,0.26785714285714285,0.5357142857142857,-inf
0.6,55,60,70.0,44,44,0,21,0.4772727272727273,0.04594084824475923,-0.004294320137693597,202.1397322769406,0.0,202.1397322769406,2,0.0,0.25609756097560976,0.5121951219512195,-inf
0.6,50,60,70.0,55,55,0,31,0.5636363636363636,0.05203403255784572,0.006086956521739184,286.18717906815147,0.0,286.18717906815147,3,0.0,0.41036175561679117,0.5882352941176471,-inf
0.8,50,90,65.0,54,54,0,31,0.5740740740740741,0.02997699251131039,0.014092872990541516,161.8757595610761,0.0,161.8757595610761,3,0.0,0.410537313458901,0.5918367346938775,-inf
0.6,65,90,70.0,15,15,0,6,0.4,-0.0004541524499070156,-0.038141470180305115,-0.6812286748605234,0.0,-0.6812286748605234,2,0.0,0.25,0.5,-inf
0.6,60,90,70.0,31,31,0,15,0.4838709677419355,0.046778668235561725,-0.004285714285714337,145.01387153024135,0.0,145.01387153024135,2,0.0,0.26785714285714285,0.5357142857142857,-inf
0.6,55,90,70.0,44,44,0,21,0.4772727272727273,0.04594084824475923,-0.004294320137693597,202.1397322769406,0.0,202.1397322769406,2,0.0,0.25609756097560976,0.5121951219512195,-inf
0.6,50,90,70.0,55,55,0,31,0.5636363636363636,0.05203403255784572,0.006086956521739184,286.18717906815147,0.0,286.18717906815147,3,0.0,0.41036175561679117,0.5882352941176471,-inf
0.8,70,90,75.0,8,8,0,3,0.375,0.03614303970522621,-0.040289451085799954,28.91443176418097,0.0,28.91443176418097,2,0.0,0.25,,-inf
0.0,30,60,65.0,270,270,0,152,0.562962962962963,0.027786003255597474,0.01728131240959474,750.2220879011318,0.0,750.2220879011318,3,0.5,0.036986876982906515,0.5354330708661418,-inf
0.0,55,60,65.0,144,144,0,83,0.5763888888888888,0.02691431688594688,0.020482366825565812,387.56616315763506,0.0,387.56616315763506,3,0.4864864864864865,0.08613434983817936,0.4864864864864865,-inf
0.8,45,90,65.0,63,63,0,38,0.6031746031746031,0.030131624873953572,0.01565217391304352,189.8292367059075,0.0,189.8292367059075,3,0.0,0.4117723214569344,0.6140350877192983,-inf
0.6,70,90,65.0,3,3,0,0,0.0,-0.053613352475797384,-0.060815047021943625,-16.084005742739215,0.0,-16.084005742739215,2,0.0,0.0,,-inf
0.6,65,90,65.0,15,15,0,6,0.4,-0.002599083092843698,-0.02198041349292712,-3.8986246392655466,0.0,-3.8986246392655466,2,0.0,0.25,0.5,-inf
0.6,60,90,65.0,31,31,0,15,0.4838709677419355,0.02574433519656646,-0.0008554319931566301,79.80743910935603,0.0,79.80743910935603,2,0.0,0.26785714285714285,0.5357142857142857,-inf
0.6,55,90,65.0,44,44,0,23,0.5227272727272727,0.025014361696026347,0.004299968652223041,110.06319146251593,0.0,110.06319146251593,2,0.0,0.2804878048780488,0.5609756097560976,-inf
0.6,50,90,65.0,55,55,0,33,0.6,0.03004329046325757,0.01565217391304352,165.23809754791665,0.0,165.23809754791665,3,0.0,0.4126455978474404,0.6274509803921569,-inf
0.6,45,90,65.0,75,75,0,42,0.56,0.020730579059912064,0.005163511187607606,155.47934294934046,0.0,155.47934294934046,3,0.0,0.40963453652583937,0.5714285714285714,-inf
0.6,40,90,65.0,103,103,0,52,0.5048543689320388,0.010254692431729627,0.0019505851755525772,105.62333204681515,0.0,105.62333204681515,3,0.0,0.3424674446093876,0.5,-inf
0.6,35,90,65.0,136,136,0,66,0.4852941176470588,0.005597097420337284,-0.0017100600389146625,76.12052491658706,0.0,76.12052491658706,3,0.0,0.23474998721111606,0.4959349593495935,-inf
0.8,55,60,65.0,40,40,0,21,0.525,0.02581456926222152,0.007784070944034549,103.25827704888609,0.0,103.25827704888609,2,0.0,0.28378378378378377,0.5675675675675675,-inf
0.8,50,60,65.0,54,54,0,31,0.5740740740740741,0.02997699251131039,0.014092872990541516,161.8757595610761,0.0,161.8757595610761,3,0.0,0.410537313458901,0.5918367346938775,-inf
0.8,45,60,65.0,63,63,0,38,0.6031746031746031,0.030131624873953572,0.01565217391304352,189.8292367059075,0.0,189.8292367059075,3,0.0,0.4117723214569344,0.6140350877192983,-inf
0.8,40,60,65.0,80,80,0,47,0.5875,0.025373602469270135,0.014092872990541516,202.98881975416109,0.0,202.98881975416109,3,0.0,0.4104004323035858,0.589041095890411,-inf
0.8,35,60,65.0,109,109,0,62,0.5688073394495413,0.021249882561798588,0.0117647058823529,231.6237199236046,0.0,231.6237199236046,3,0.0,0.33677082561239,0.5742574257425742,-inf
0.8,30,60,65.0,138,138,0,70,0.5072463768115942,0.011760060191844456,0.0014088076861628052,162.2888306474535,0.0,162.2888306474535,3,0.0,0.2645516122716994,0.512,-inf
0.6,70,90,75.0,3,3,0,2,0.6666666666666666,-0.013238946405884819,0.0018808777429466517,-3.9716839217654454,0.0,-3.9716839217654454,2,0.0,0.5,,-inf
0.6,65,90,75.0,15,15,0,8,0.5333333333333333,0.03397996648250155,0.0018808777429466517,50.96994972375233,0.0,50.96994972375233,2,0.0,0.3333333333333333,0.6666666666666666,-inf
0.6,60,90,75.0,31,31,0,20,0.6451612903225806,0.08520957224213223,0.03421727972626187,264.1496739506099,0.0,264.1496739506099,2,0.0,0.35714285714285715,0.7142857142857143,-inf
0.6,55,90,75.0,44,44,0,29,0.6590909090909091,0.08542079494056498,0.03955364905867964,375.85149773848593,0.0,375.85149773848593,2,0.0,0.35365853658536583,0.7073170731707317,-inf
0.6,50,90,75.0,55,55,0,38,0.6909090909090909,0.08877817276691179,0.050000000000000044,488.27995021801485,0.0,488.27995021801485,3,0.0,0.35124258411880793,0.7450980392156863,-inf
0.6,45,90,75.0,75,75,0,48,0.64,0.0704170438760513,0.031044214487300215,528.1278290703847,0.0,528.1278290703847,3,0.0,0.28483993197596535,0.6714285714285714,-inf
0.6,40,90,75.0,103,103,0,64,0.6213592233009708,0.05339207888173598,0.021044992743106006,549.9384124818806,0.0,549.9384124818806,3,0.0,0.3078010552956935,0.6382978723404256,-inf
0.6,35,90,75.0,136,136,0,81,0.5955882352941176,0.04508285407288775,0.015781050036632105,613.1268153912733,0.0,613.1268153912733,3,0.0,0.2588392267725403,0.4,-inf
0.6,30,90,75.0,165,165,0,102,0.6181818181818182,0.04126904484829988,0.019623233908948157,680.939239996948,0.0,680.939239996948,3,0.0,0.2988504644418121,0.6277372262773723,-inf
0.6,70,90,70.0,3,3,0,0,0.0,-0.07241227491591551,-0.08045977011494243,-21.72368247477465,0.0,-21.72368247477465,2,0.0,0.0,,-inf
0.0,35,60,65.0,256,256,0,142,0.5546875,0.025160519000966514,0.016064257028112205,644.1092864247428,0.0,644.1092864247428,3,0.5284552845528455,0.05725714408906375,0.5284552845528455,-inf
0.8,40,60,75.0,80,80,0,46,0.575,0.049239617245698496,0.006309080583075777,393.916937965588,0.0,393.916937965588,3,0.0,0.40979032230474105,0.5753424657534246,-inf
0.8,35,60,75.0,109,109,0,62,0.5688073394495413,0.0379719522855465,0.006086956521739184,413.89427991245685,0.0,413.89427991245685,3,0.0,0.33677082561239,0.5742574257425742,-inf
0.8,30,60,75.0,138,138,0,73,0.5289855072463768,0.028350439767310814,0.003575509394586174,391.2360687888892,0.0,391.2360687888892,3,0.0,0.24672792032250154,0.5,-inf
0.8,70,60,70.0,8,8,0,3,0.375,0.019447433847093312,-0.02381961035256619,15.55794707767465,0.0,15.55794707767465,2,0.0,0.25,,-inf
0.8,65,60,70.0,20,20,0,8,0.4,0.009224645972158696,-0.02170449246074918,18.44929194431739,0.0,18.44929194431739,2,0.0,0.23529411764705882,0.47058823529411764,-inf
0.8,60,60,70.0,34,34,0,17,0.5,0.024526597715648336,-0.0006054904289913843,83.39043223320435,0.0,83.39043223320435,2,0.0,0.27419354838709675,0.5483870967741935,-inf
0.8,55,60,70.0,40,40,0,21,0.525,0.02712022262711612,0.007784070944034549,108.48089050846448,0.0,108.48089050846448,2,0.0,0.28378378378378377,0.5675675675675675,-inf
0.8,50,60,70.0,54,54,0,31,0.5740740740740741,0.031019336157533987,0.012332643919635067,167.50441525068354,0.0,167.50441525068354,3,0.0,0.410537313458901,0.5918367346938775,-inf
0.8,40,90,65.0,80,80,0,47,0.5875,0.025373602469270135,0.014092872990541516,202.98881975416109,0.0,202.98881975416109,3,0.0,0.4104004323035858,0.589041095890411,-inf
0.8,35,90,65.0,109,109,0,62,0.5688073394495413,0.021249882561798588,0.0117647058823529,231.6237199236046,0.0,231.6237199236046,3,0.0,0.33677082561239,0.5742574257425742,-inf
0.8,30,90,65.0,138,138,0,70,0.5072463768115942,0.011760060191844456,0.0014088076861628052,162.2888306474535,0.0,162.2888306474535,3,0.0,0.2645516122716994,0.512,-inf
0.8,70,60,75.0,8,8,0,3,0.375,0.03614303970522621,-0.040289451085799954,28.91443176418097,0.0,28.91443176418097,2,0.0,0.25,,-inf
0.8,70,60,65.0,8,8,0,3,0.375,0.01512375256053923,-0.02381961035256619,12.099002048431384,0.0,12.099002048431384,2,0.0,0.25,,-inf
0.8,65,60,65.0,20,20,0,8,0.4,0.006613339242369509,-0.02170449246074918,13.226678484739018,0.0,13.226678484739018,2,0.0,0.23529411764705882,0.47058823529411764,-inf
0.0,50,60,65.0,180,180,0,100,0.5555555555555556,0.02442615821080627,0.016064257028112205,439.6708477945129,0.0,439.6708477945129,3,0.5217391304347826,0.05923325899705095,0.5217391304347826,-inf
0.0,45,60,65.0,207,207,0,113,0.5458937198067633,0.021940797739278435,0.015313935681470214,454.1745132030636,0.0,454.1745132030636,3,0.5277777777777778,0.059016429555472025,0.5277777777777778,-inf
0.8,65,60,75.0,20,20,0,8,0.4,0.026575096104087613,-0.033426477387071274,53.15019220817523,0.0,53.15019220817523,2,0.0,0.23529411764705882,0.47058823529411764,-inf
0.8,70,90,65.0,8,8,0,3,0.375,0.01512375256053923,-0.02381961035256619,12.099002048431384,0.0,12.099002048431384,2,0.0,0.25,,-inf
0.8,65,90,65.0,20,20,0,8,0.4,0.006613339242369509,-0.02170449246074918,13.226678484739018,0.0,13.226678484739018,2,0.0,0.23529411764705882,0.47058823529411764,-inf
0.8,60,90,65.0,34,34,0,17,0.5,0.022990534933419404,-0.0006054904289913843,78.16781877362598,0.0,78.16781877362598,2,0.0,0.27419354838709675,0.5483870967741935,-inf
0.8,55,90,65.0,40,40,0,21,0.525,0.02581456926222152,0.007784070944034549,103.25827704888609,0.0,103.25827704888609,2,0.0,0.28378378378378377,0.5675675675675675,-inf
0.8,40,90,75.0,80,80,0,46,0.575,0.049783265814913755,0.006309080583075777,398.26612651931003,0.0,398.26612651931003,3,0.0,0.40979032230474105,0.5753424657534246,-inf
0.8,35,90,75.0,109,109,0,62,0.5688073394495413,0.03905004552871041,0.006086956521739184,425.6454962629435,0.0,425.6454962629435,3,0.0,0.33677082561239,0.5742574257425742,-inf
0.8,30,90,75.0,138,138,0,73,0.5289855072463768,0.029201977184012747,0.003575509394586174,402.9872851393759,0.0,402.9872851393759,3,0.0,0.24672792032250154,0.5,-inf
0.8,70,90,70.0,8,8,0,3,0.375,0.019447433847093312,-0.02381961035256619,15.55794707767465,0.0,15.55794707767465,2,0.0,0.25,,-inf
0.8,65,90,70.0,20,20,0,8,0.4,0.009224645972158696,-0.02170449246074918,18.44929194431739,0.0,18.44929194431739,2,0.0,0.23529411764705882,0.47058823529411764,-inf
0.8,60,90,70.0,34,34,0,17,0.5,0.024526597715648336,-0.0006054904289913843,83.39043223320435,0.0,83.39043223320435,2,0.0,0.27419354838709675,0.5483870967741935,-inf
0.8,55,90,70.0,40,40,0,21,0.525,0.02712022262711612,0.007784070944034549,108.48089050846448,0.0,108.48089050846448,2,0.0,0.28378378378378377,0.5675675675675675,-inf
0.8,50,90,70.0,54,54,0,31,0.5740740740740741,0.031019336157533987,0.012332643919635067,167.50441525068354,0.0,167.50441525068354,3,0.0,0.410537313458901,0.5918367346938775,-inf
0.8,60,60,75.0,34,34,0,17,0.5,0.04726537790691288,-0.0008430304530823718,160.7022848835038,0.0,160.7022848835038,2,0.0,0.27419354838709675,0.5483870967741935,-inf
0.0,60,60,65.0,113,113,0,65,0.5752212389380531,0.029811312176908935,0.022045855379188906,336.86782759907095,0.0,336.86782759907095,3,0.4827586206896552,0.08824480909247066,0.4827586206896552,-inf
