rule_id,scope,exec_mode,n,win,avg,sum,pf,annual_avg_sum,worst_year_sum
line_tp_C20%_S20%_D15%_same_close,all,same_close,1513,0.6133509583608724,0.040045592204887105,60.58898100599419,3.1945344734729044,7.573622625749275,-0.01730170737064063
line_tp_C30%_S18%_D12%_same_close,all,same_close,1513,0.6239259748843358,0.04003619444929652,60.57476220178564,3.245717955128571,7.571845275223206,0.9016182081704157
line_tp_C25%_S20%_D20%_same_close,all,same_close,1513,0.6054196959682749,0.040033321320649344,60.57041515814245,3.1606624875696703,7.571301894767808,-0.2337857970941668
line_tp_Craw_S12%_D15%_next_close,all,next_close,1513,0.6173165895571712,0.040021449546592806,60.55245316399491,3.209807149956904,7.569056645499365,1.3404670071559988
line_tp_C25%_S18%_D12%_same_close,all,same_close,1513,0.6239259748843358,0.040010811657170874,60.53635803729953,3.244294178648015,7.56704475466244,0.9016182081704157
line_tp_C20%_S18%_D20%_next_close,all,next_close,1513,0.6060806345009914,0.04000657990372836,60.529955394341016,3.1617696196091134,7.566244424292627,-0.08508963794784696
line_tp_C30%_S20%_D18%_same_close,all,same_close,1513,0.6074025115664243,0.04000454141856933,60.5268711662954,3.1665271835531916,7.565858895786924,-0.2337857970941668
tp14%_D+S_same_close,D+S,same_close,1513,0.619960343688037,0.039992863314509554,60.50920219485295,3.223098329250031,7.56365027435662,1.7709562101038427
line_tp_C25%_S20%_D18%_same_close,all,same_close,1513,0.6074025115664243,0.039979158626443675,60.48846700180928,3.165152526897106,7.56105837522616,-0.2337857970941668
line_tp_C30%_S12%_D20%_next_close,all,next_close,1513,0.6093853271645737,0.039930913298186765,60.415471820156576,3.1711943418103403,7.551933977519573,1.1245045658414448
line_tp_Craw_S12%_D15%_same_close,all,same_close,1513,0.6173165895571712,0.039901308783042974,60.37068018874402,3.203173509214216,7.546335023593002,1.6106746725700165
tp14%_D_same_close,D,same_close,1513,0.6166556510244547,0.0398868869399034,60.348859940073844,3.2095756577328594,7.543607492509231,0.23238313004893874
line_tp_Craw_S15%_D15%_same_close,all,same_close,1513,0.6159947124917383,0.03987156777776415,60.325682047757155,3.1921538526825084,7.540710255969644,1.4021304713598106
tp15%_D+S_same_close,D+S,same_close,1513,0.6159947124917383,0.03987156777776415,60.325682047757155,3.1921538526825084,7.540710255969644,1.4021304713598106
tp15%_D_next_close,D,next_close,1513,0.612690019828156,0.03978495103326563,60.194630913330904,3.179944471190116,7.524328864166364,-0.017823355779612915
tp13%_D+S_next_close,D+S,next_close,1513,0.6232650363516193,0.039771551935545595,60.17435807848048,3.2253278786811737,7.521794759810061,1.7113956478235899
